"","subjID","trialNumber","role","util","p","k","ksay","callBS","lie"
"9654","sona-37908",8,"sender","blue",0.8,1,1,TRUE,0
"9655","sona-37908",10,"sender","blue",0.8,10,10,FALSE,0
"9656","sona-37908",12,"sender","blue",0.8,10,8,FALSE,1
"9657","sona-37908",14,"sender","blue",0.8,10,6,FALSE,1
"9658","sona-37908",16,"sender","blue",0.8,9,5,TRUE,1
"9659","sona-37908",18,"sender","blue",0.8,10,5,TRUE,1
"9660","sona-37908",20,"sender","blue",0.8,2,2,TRUE,0
"9661","sona-37908",22,"sender","blue",0.8,8,7,TRUE,1
"9662","sona-37908",24,"sender","blue",0.8,8,6,TRUE,1
"9663","sona-37908",26,"sender","blue",0.8,7,7,FALSE,0
"9664","sona-37908",28,"sender","blue",0.8,7,6,TRUE,1
"9665","sona-37908",30,"sender","blue",0.8,10,8,TRUE,1
"9666","sona-37908",32,"sender","blue",0.8,7,7,TRUE,0
"9667","sona-37908",34,"sender","blue",0.8,6,6,FALSE,0
"9668","sona-37908",36,"sender","blue",0.8,6,6,TRUE,0
"9669","sona-37908",38,"sender","blue",0.8,10,10,FALSE,0
"9670","sona-37908",40,"sender","blue",0.8,7,7,FALSE,0
"9671","sona-37908",42,"sender","blue",0.8,9,9,FALSE,0
"9672","sona-37908",44,"sender","blue",0.8,9,8,FALSE,1
"9673","sona-37908",46,"sender","blue",0.8,9,8,FALSE,1
"9674","sona-37908",48,"sender","blue",0.8,7,7,FALSE,0
"9675","sona-37908",50,"sender","blue",0.8,6,6,TRUE,0
"9676","sona-37908",52,"sender","blue",0.8,8,8,FALSE,0
"9677","sona-37908",54,"sender","blue",0.8,8,8,FALSE,0
"9678","sona-37908",56,"sender","blue",0.8,7,8,FALSE,1
"9679","sona-37908",58,"sender","blue",0.8,0,0,TRUE,0
"9680","sona-37908",60,"sender","blue",0.8,4,5,TRUE,1
"9681","sona-37908",62,"sender","blue",0.8,9,9,FALSE,0
"9682","sona-37908",64,"sender","blue",0.8,6,7,FALSE,1
"9683","sona-37908",66,"sender","blue",0.8,10,10,FALSE,0
"9684","sona-37908",68,"sender","blue",0.8,9,9,FALSE,0
"9685","sona-37908",70,"sender","blue",0.8,8,8,FALSE,0
"9686","sona-37908",72,"sender","blue",0.8,8,6,TRUE,1
"9687","sona-37908",74,"sender","blue",0.8,9,8,FALSE,1
"9688","sona-37908",76,"sender","blue",0.8,8,8,FALSE,0
"9689","sona-37908",78,"sender","blue",0.8,8,9,FALSE,1
"9690","sona-37908",80,"sender","blue",0.8,5,5,TRUE,0
"9691","sona-37908",82,"sender","blue",0.8,7,7,FALSE,0
"9692","sona-37908",84,"sender","blue",0.8,9,9,FALSE,0
"9693","sona-37908",86,"sender","blue",0.8,5,5,TRUE,0
"9694","sona-37908",88,"sender","blue",0.8,9,5,FALSE,1
"9695","sona-37908",90,"sender","blue",0.8,8,8,FALSE,0
"9696","sona-37908",92,"sender","blue",0.8,5,4,TRUE,1
"9697","sona-37908",94,"sender","blue",0.8,9,9,FALSE,0
"9698","sona-37908",96,"sender","blue",0.8,8,8,FALSE,0
"9699","sona-37908",98,"sender","blue",0.8,9,9,FALSE,0
"9700","sona-37908",100,"sender","blue",0.8,10,1,TRUE,1
"9701","sona-35108",2,"sender","blue",0.5,4,4,TRUE,0
"9702","sona-35108",4,"sender","blue",0.5,7,7,FALSE,0
"9703","sona-35108",6,"sender","blue",0.5,2,2,FALSE,0
"9704","sona-35108",8,"sender","blue",0.5,4,4,TRUE,0
"9705","sona-35108",10,"sender","blue",0.5,8,8,FALSE,0
"9706","sona-35108",12,"sender","blue",0.5,4,4,TRUE,0
"9707","sona-35108",14,"sender","blue",0.5,6,6,FALSE,0
"9708","sona-35108",16,"sender","blue",0.5,5,5,FALSE,0
"9709","sona-35108",18,"sender","blue",0.5,5,5,FALSE,0
"9710","sona-35108",20,"sender","blue",0.5,5,5,FALSE,0
"9711","sona-35108",22,"sender","blue",0.5,5,4,TRUE,1
"9712","sona-35108",24,"sender","blue",0.5,9,9,FALSE,0
"9713","sona-35108",26,"sender","blue",0.5,4,3,FALSE,1
"9714","sona-35108",28,"sender","blue",0.5,2,2,TRUE,0
"9715","sona-35108",30,"sender","blue",0.5,4,4,FALSE,0
"9716","sona-35108",32,"sender","blue",0.5,4,4,TRUE,0
"9717","sona-35108",34,"sender","blue",0.5,5,5,FALSE,0
"9718","sona-35108",36,"sender","blue",0.5,6,6,FALSE,0
"9719","sona-35108",38,"sender","blue",0.5,3,3,TRUE,0
"9720","sona-35108",40,"sender","blue",0.5,7,4,FALSE,1
"9721","sona-35108",42,"sender","blue",0.5,6,6,FALSE,0
"9722","sona-35108",44,"sender","blue",0.5,5,5,FALSE,0
"9723","sona-35108",46,"sender","blue",0.5,10,10,FALSE,0
"9724","sona-35108",48,"sender","blue",0.5,5,4,FALSE,1
"9725","sona-35108",50,"sender","blue",0.5,6,6,FALSE,0
"9726","sona-35108",52,"sender","blue",0.5,2,2,TRUE,0
"9727","sona-35108",54,"sender","blue",0.5,3,3,TRUE,0
"9728","sona-35108",56,"sender","blue",0.5,3,4,FALSE,1
"9729","sona-35108",58,"sender","blue",0.5,4,5,FALSE,1
"9730","sona-35108",60,"sender","blue",0.5,6,6,FALSE,0
"9731","sona-35108",62,"sender","blue",0.5,1,4,TRUE,1
"9732","sona-35108",64,"sender","blue",0.5,7,7,FALSE,0
"9733","sona-35108",66,"sender","blue",0.5,7,7,FALSE,0
"9734","sona-35108",68,"sender","blue",0.5,3,4,FALSE,1
"9735","sona-35108",70,"sender","blue",0.5,2,2,TRUE,0
"9736","sona-35108",72,"sender","blue",0.5,4,4,TRUE,0
"9737","sona-35108",74,"sender","blue",0.5,8,8,FALSE,0
"9738","sona-35108",76,"sender","blue",0.5,4,6,FALSE,1
"9739","sona-35108",78,"sender","blue",0.5,5,5,FALSE,0
"9740","sona-35108",80,"sender","blue",0.5,9,9,FALSE,0
"9741","sona-35108",82,"sender","blue",0.5,6,6,FALSE,0
"9742","sona-35108",84,"sender","blue",0.5,7,7,FALSE,0
"9743","sona-35108",86,"sender","blue",0.5,4,5,FALSE,1
"9744","sona-35108",88,"sender","blue",0.5,7,7,FALSE,0
"9745","sona-35108",90,"sender","blue",0.5,8,8,FALSE,0
"9746","sona-35108",92,"sender","blue",0.5,2,4,TRUE,1
"9747","sona-35108",94,"sender","blue",0.5,6,6,FALSE,0
"9748","sona-35108",96,"sender","blue",0.5,7,7,FALSE,0
"9749","sona-35108",98,"sender","blue",0.5,6,6,FALSE,0
"9750","sona-35108",100,"sender","blue",0.5,0,10,FALSE,1
"9751","sona-31720",1,"sender","blue",0.2,1,1,TRUE,0
"9752","sona-31720",3,"sender","blue",0.2,7,3,FALSE,1
"9753","sona-31720",5,"sender","blue",0.2,8,3,FALSE,1
"9754","sona-31720",7,"sender","blue",0.2,3,3,FALSE,0
"9755","sona-31720",9,"sender","blue",0.2,2,2,FALSE,0
"9756","sona-31720",11,"sender","blue",0.2,2,2,FALSE,0
"9757","sona-31720",13,"sender","blue",0.2,1,1,TRUE,0
"9758","sona-31720",15,"sender","blue",0.2,0,0,TRUE,0
"9759","sona-31720",17,"sender","blue",0.2,0,0,TRUE,0
"9760","sona-31720",19,"sender","blue",0.2,3,3,FALSE,0
"9761","sona-31720",21,"sender","blue",0.2,4,3,FALSE,1
"9762","sona-31720",23,"sender","blue",0.2,2,1,TRUE,1
"9763","sona-31720",25,"sender","blue",0.2,2,2,TRUE,0
"9764","sona-31720",27,"sender","blue",0.2,3,3,FALSE,0
"9765","sona-31720",29,"sender","blue",0.2,2,2,FALSE,0
"9766","sona-31720",31,"sender","blue",0.2,1,1,TRUE,0
"9767","sona-31720",33,"sender","blue",0.2,2,2,FALSE,0
"9768","sona-31720",35,"sender","blue",0.2,3,3,FALSE,0
"9769","sona-31720",37,"sender","blue",0.2,2,2,FALSE,0
"9770","sona-31720",39,"sender","blue",0.2,3,2,FALSE,1
"9771","sona-31720",41,"sender","blue",0.2,6,5,FALSE,1
"9772","sona-31720",43,"sender","blue",0.2,9,1,FALSE,1
"9773","sona-31720",45,"sender","blue",0.2,10,0,TRUE,1
"9774","sona-31720",47,"sender","blue",0.2,1,1,TRUE,0
"9775","sona-31720",49,"sender","blue",0.2,1,1,FALSE,0
"9776","sona-31720",51,"sender","blue",0.2,3,3,FALSE,0
"9777","sona-31720",53,"sender","blue",0.2,2,2,FALSE,0
"9778","sona-31720",55,"sender","blue",0.2,3,3,FALSE,0
"9779","sona-31720",57,"sender","blue",0.2,2,2,FALSE,0
"9780","sona-31720",59,"sender","blue",0.2,3,3,FALSE,0
"9781","sona-31720",61,"sender","blue",0.2,0,0,TRUE,0
"9782","sona-31720",63,"sender","blue",0.2,2,2,FALSE,0
"9783","sona-31720",65,"sender","blue",0.2,1,1,TRUE,0
"9784","sona-31720",67,"sender","blue",0.2,1,1,TRUE,0
"9785","sona-31720",69,"sender","blue",0.2,2,2,FALSE,0
"9786","sona-31720",71,"sender","blue",0.2,2,2,FALSE,0
"9787","sona-31720",73,"sender","blue",0.2,2,2,FALSE,0
"9788","sona-31720",75,"sender","blue",0.2,3,3,FALSE,0
"9789","sona-31720",77,"sender","blue",0.2,5,2,FALSE,1
"9790","sona-31720",79,"sender","blue",0.2,1,1,TRUE,0
"9791","sona-31720",81,"sender","blue",0.2,3,3,FALSE,0
"9792","sona-31720",83,"sender","blue",0.2,1,1,TRUE,0
"9793","sona-31720",85,"sender","blue",0.2,2,2,FALSE,0
"9794","sona-31720",87,"sender","blue",0.2,5,3,FALSE,1
"9795","sona-31720",89,"sender","blue",0.2,2,2,TRUE,0
"9796","sona-31720",91,"sender","blue",0.2,4,4,FALSE,0
"9797","sona-31720",93,"sender","blue",0.2,1,1,TRUE,0
"9798","sona-31720",95,"sender","blue",0.2,2,2,FALSE,0
"9799","sona-31720",97,"sender","blue",0.2,3,3,FALSE,0
"9800","sona-31720",99,"sender","blue",0.2,2,2,FALSE,0
"9801","sona-35958",2,"sender","blue",0.8,9,9,FALSE,0
"9802","sona-35958",4,"sender","blue",0.8,2,2,TRUE,0
"9803","sona-35958",6,"sender","blue",0.8,9,9,FALSE,0
"9804","sona-35958",8,"sender","blue",0.8,9,9,FALSE,0
"9805","sona-35958",10,"sender","blue",0.8,4,4,TRUE,0
"9806","sona-35958",12,"sender","blue",0.8,3,4,TRUE,1
"9807","sona-35958",14,"sender","blue",0.8,8,7,TRUE,1
"9808","sona-35958",16,"sender","blue",0.8,8,7,TRUE,1
"9809","sona-35958",18,"sender","blue",0.8,6,5,TRUE,1
"9810","sona-35958",20,"sender","blue",0.8,9,9,FALSE,0
"9811","sona-35958",22,"sender","blue",0.8,8,7,FALSE,1
"9812","sona-35958",24,"sender","blue",0.8,9,8,FALSE,1
"9813","sona-35958",26,"sender","blue",0.8,9,9,FALSE,0
"9814","sona-35958",28,"sender","blue",0.8,6,5,TRUE,1
"9815","sona-35958",30,"sender","blue",0.8,7,7,TRUE,0
"9816","sona-35958",32,"sender","blue",0.8,7,6,TRUE,1
"9817","sona-35958",34,"sender","blue",0.8,9,9,FALSE,0
"9818","sona-35958",36,"sender","blue",0.8,8,6,TRUE,1
"9819","sona-35958",38,"sender","blue",0.8,8,8,FALSE,0
"9820","sona-35958",40,"sender","blue",0.8,6,6,FALSE,0
"9821","sona-35958",42,"sender","blue",0.8,1,1,TRUE,0
"9822","sona-35958",44,"sender","blue",0.8,0,0,TRUE,0
"9823","sona-35958",46,"sender","blue",0.8,8,8,FALSE,0
"9824","sona-35958",48,"sender","blue",0.8,9,9,FALSE,0
"9825","sona-35958",50,"sender","blue",0.8,8,8,FALSE,0
"9826","sona-35958",52,"sender","blue",0.8,8,6,TRUE,1
"9827","sona-35958",54,"sender","blue",0.8,9,9,FALSE,0
"9828","sona-35958",56,"sender","blue",0.8,9,9,FALSE,0
"9829","sona-35958",58,"sender","blue",0.8,6,7,FALSE,1
"9830","sona-35958",60,"sender","blue",0.8,9,9,FALSE,0
"9831","sona-35958",62,"sender","blue",0.8,8,8,TRUE,0
"9832","sona-35958",64,"sender","blue",0.8,6,5,TRUE,1
"9833","sona-35958",66,"sender","blue",0.8,7,7,TRUE,0
"9834","sona-35958",68,"sender","blue",0.8,7,9,FALSE,1
"9835","sona-35958",70,"sender","blue",0.8,7,6,TRUE,1
"9836","sona-35958",72,"sender","blue",0.8,7,7,TRUE,0
"9837","sona-35958",74,"sender","blue",0.8,8,8,TRUE,0
"9838","sona-35958",76,"sender","blue",0.8,8,8,FALSE,0
"9839","sona-35958",78,"sender","blue",0.8,8,3,TRUE,1
"9840","sona-35958",80,"sender","blue",0.8,5,5,TRUE,0
"9841","sona-35958",82,"sender","blue",0.8,6,4,TRUE,1
"9842","sona-35958",84,"sender","blue",0.8,7,7,TRUE,0
"9843","sona-35958",86,"sender","blue",0.8,8,7,TRUE,1
"9844","sona-35958",88,"sender","blue",0.8,9,8,TRUE,1
"9845","sona-35958",90,"sender","blue",0.8,8,8,FALSE,0
"9846","sona-35958",92,"sender","blue",0.8,9,9,FALSE,0
"9847","sona-35958",94,"sender","blue",0.8,9,9,FALSE,0
"9848","sona-35958",96,"sender","blue",0.8,9,8,TRUE,1
"9849","sona-35958",98,"sender","blue",0.8,10,10,FALSE,0
"9850","sona-35958",100,"sender","blue",0.8,9,8,TRUE,1
"9851","sona-38003",1,"sender","blue",0.5,4,6,FALSE,1
"9852","sona-38003",3,"sender","blue",0.5,5,6,FALSE,1
"9853","sona-38003",5,"sender","blue",0.5,6,6,FALSE,0
"9854","sona-38003",7,"sender","blue",0.5,0,0,TRUE,0
"9855","sona-38003",9,"sender","blue",0.5,3,5,FALSE,1
"9856","sona-38003",11,"sender","blue",0.5,3,5,FALSE,1
"9857","sona-38003",13,"sender","blue",0.5,2,2,TRUE,0
"9858","sona-38003",15,"sender","blue",0.5,5,7,FALSE,1
"9859","sona-38003",17,"sender","blue",0.5,5,5,FALSE,0
"9860","sona-38003",19,"sender","blue",0.5,9,9,FALSE,0
"9861","sona-38003",21,"sender","blue",0.5,7,8,FALSE,1
"9862","sona-38003",23,"sender","blue",0.5,10,10,FALSE,0
"9863","sona-38003",25,"sender","blue",0.5,4,4,FALSE,0
"9864","sona-38003",27,"sender","blue",0.5,6,6,FALSE,0
"9865","sona-38003",29,"sender","blue",0.5,7,7,FALSE,0
"9866","sona-38003",31,"sender","blue",0.5,4,5,TRUE,1
"9867","sona-38003",33,"sender","blue",0.5,4,4,TRUE,0
"9868","sona-38003",35,"sender","blue",0.5,7,5,FALSE,1
"9869","sona-38003",37,"sender","blue",0.5,7,3,TRUE,1
"9870","sona-38003",39,"sender","blue",0.5,1,1,TRUE,0
"9871","sona-38003",41,"sender","blue",0.5,3,3,FALSE,0
"9872","sona-38003",43,"sender","blue",0.5,5,5,FALSE,0
"9873","sona-38003",45,"sender","blue",0.5,4,4,TRUE,0
"9874","sona-38003",47,"sender","blue",0.5,6,4,TRUE,1
"9875","sona-38003",49,"sender","blue",0.5,8,5,TRUE,1
"9876","sona-38003",51,"sender","blue",0.5,4,4,FALSE,0
"9877","sona-38003",53,"sender","blue",0.5,6,2,TRUE,1
"9878","sona-38003",55,"sender","blue",0.5,6,4,TRUE,1
"9879","sona-38003",57,"sender","blue",0.5,9,9,FALSE,0
"9880","sona-38003",59,"sender","blue",0.5,8,5,FALSE,1
"9881","sona-38003",61,"sender","blue",0.5,6,1,FALSE,1
"9882","sona-38003",63,"sender","blue",0.5,5,5,FALSE,0
"9883","sona-38003",65,"sender","blue",0.5,4,4,TRUE,0
"9884","sona-38003",67,"sender","blue",0.5,3,3,TRUE,0
"9885","sona-38003",69,"sender","blue",0.5,7,6,FALSE,1
"9886","sona-38003",71,"sender","blue",0.5,4,4,FALSE,0
"9887","sona-38003",73,"sender","blue",0.5,6,5,FALSE,1
"9888","sona-38003",75,"sender","blue",0.5,4,4,TRUE,0
"9889","sona-38003",77,"sender","blue",0.5,5,5,FALSE,0
"9890","sona-38003",79,"sender","blue",0.5,6,2,TRUE,1
"9891","sona-38003",81,"sender","blue",0.5,2,2,TRUE,0
"9892","sona-38003",83,"sender","blue",0.5,6,4,FALSE,1
"9893","sona-38003",85,"sender","blue",0.5,3,3,TRUE,0
"9894","sona-38003",87,"sender","blue",0.5,5,5,FALSE,0
"9895","sona-38003",89,"sender","blue",0.5,2,2,TRUE,0
"9896","sona-38003",91,"sender","blue",0.5,6,5,TRUE,1
"9897","sona-38003",93,"sender","blue",0.5,6,4,TRUE,1
"9898","sona-38003",95,"sender","blue",0.5,5,5,FALSE,0
"9899","sona-38003",97,"sender","blue",0.5,7,7,FALSE,0
"9900","sona-38003",99,"sender","blue",0.5,5,5,FALSE,0
"9901","sona-37933",2,"sender","blue",0.5,6,4,TRUE,1
"9902","sona-37933",4,"sender","blue",0.5,10,10,FALSE,0
"9903","sona-37933",6,"sender","blue",0.5,4,7,FALSE,1
"9904","sona-37933",8,"sender","blue",0.5,7,7,FALSE,0
"9905","sona-37933",10,"sender","blue",0.5,5,3,TRUE,1
"9906","sona-37933",12,"sender","blue",0.5,7,3,FALSE,1
"9907","sona-37933",14,"sender","blue",0.5,5,4,TRUE,1
"9908","sona-37933",16,"sender","blue",0.5,9,3,FALSE,1
"9909","sona-37933",18,"sender","blue",0.5,5,5,TRUE,0
"9910","sona-37933",20,"sender","blue",0.5,9,5,FALSE,1
"9911","sona-37933",22,"sender","blue",0.5,7,6,FALSE,1
"9912","sona-37933",24,"sender","blue",0.5,6,6,FALSE,0
"9913","sona-37933",26,"sender","blue",0.5,3,3,FALSE,0
"9914","sona-37933",28,"sender","blue",0.5,7,5,FALSE,1
"9915","sona-37933",30,"sender","blue",0.5,6,5,TRUE,1
"9916","sona-37933",32,"sender","blue",0.5,5,5,FALSE,0
"9917","sona-37933",34,"sender","blue",0.5,5,5,TRUE,0
"9918","sona-37933",36,"sender","blue",0.5,0,0,TRUE,0
"9919","sona-37933",38,"sender","blue",0.5,5,5,FALSE,0
"9920","sona-37933",40,"sender","blue",0.5,5,5,TRUE,0
"9921","sona-37933",42,"sender","blue",0.5,6,5,FALSE,1
"9922","sona-37933",44,"sender","blue",0.5,6,6,TRUE,0
"9923","sona-37933",46,"sender","blue",0.5,8,3,TRUE,1
"9924","sona-37933",48,"sender","blue",0.5,3,3,TRUE,0
"9925","sona-37933",50,"sender","blue",0.5,5,5,TRUE,0
"9926","sona-37933",52,"sender","blue",0.5,5,5,TRUE,0
"9927","sona-37933",54,"sender","blue",0.5,2,2,TRUE,0
"9928","sona-37933",56,"sender","blue",0.5,6,5,TRUE,1
"9929","sona-37933",58,"sender","blue",0.5,4,4,TRUE,0
"9930","sona-37933",60,"sender","blue",0.5,7,7,FALSE,0
"9931","sona-37933",62,"sender","blue",0.5,4,4,FALSE,0
"9932","sona-37933",64,"sender","blue",0.5,5,5,FALSE,0
"9933","sona-37933",66,"sender","blue",0.5,3,3,TRUE,0
"9934","sona-37933",68,"sender","blue",0.5,8,8,FALSE,0
"9935","sona-37933",70,"sender","blue",0.5,5,5,FALSE,0
"9936","sona-37933",72,"sender","blue",0.5,3,5,FALSE,1
"9937","sona-37933",74,"sender","blue",0.5,3,3,FALSE,0
"9938","sona-37933",76,"sender","blue",0.5,5,5,TRUE,0
"9939","sona-37933",78,"sender","blue",0.5,5,5,FALSE,0
"9940","sona-37933",80,"sender","blue",0.5,4,4,TRUE,0
"9941","sona-37933",82,"sender","blue",0.5,2,4,TRUE,1
"9942","sona-37933",84,"sender","blue",0.5,4,4,TRUE,0
"9943","sona-37933",86,"sender","blue",0.5,1,4,FALSE,1
"9944","sona-37933",88,"sender","blue",0.5,6,5,FALSE,1
"9945","sona-37933",90,"sender","blue",0.5,5,5,FALSE,0
"9946","sona-37933",92,"sender","blue",0.5,6,5,FALSE,1
"9947","sona-37933",94,"sender","blue",0.5,9,9,FALSE,0
"9948","sona-37933",96,"sender","blue",0.5,6,6,FALSE,0
"9949","sona-37933",98,"sender","blue",0.5,3,3,TRUE,0
"9950","sona-37933",100,"sender","blue",0.5,1,2,TRUE,1
"9951","sona-27026",1,"sender","blue",0.8,8,7,TRUE,1
"9952","sona-27026",3,"sender","blue",0.8,10,9,FALSE,1
"9953","sona-27026",5,"sender","blue",0.8,8,6,TRUE,1
"9954","sona-27026",7,"sender","blue",0.8,1,5,FALSE,1
"9955","sona-27026",9,"sender","blue",0.8,0,7,FALSE,1
"9956","sona-27026",11,"sender","blue",0.8,9,8,FALSE,1
"9957","sona-27026",13,"sender","blue",0.8,10,9,FALSE,1
"9958","sona-27026",15,"sender","blue",0.8,5,6,TRUE,1
"9959","sona-27026",17,"sender","blue",0.8,8,7,FALSE,1
"9960","sona-27026",19,"sender","blue",0.8,8,9,FALSE,1
"9961","sona-27026",21,"sender","blue",0.8,7,8,FALSE,1
"9962","sona-27026",23,"sender","blue",0.8,9,9,FALSE,0
"9963","sona-27026",25,"sender","blue",0.8,7,6,TRUE,1
"9964","sona-27026",27,"sender","blue",0.8,8,7,FALSE,1
"9965","sona-27026",29,"sender","blue",0.8,7,6,TRUE,1
"9966","sona-27026",31,"sender","blue",0.8,9,8,FALSE,1
"9967","sona-27026",33,"sender","blue",0.8,7,9,FALSE,1
"9968","sona-27026",35,"sender","blue",0.8,3,5,TRUE,1
"9969","sona-27026",37,"sender","blue",0.8,8,8,FALSE,0
"9970","sona-27026",39,"sender","blue",0.8,8,7,TRUE,1
"9971","sona-27026",41,"sender","blue",0.8,8,9,FALSE,1
"9972","sona-27026",43,"sender","blue",0.8,8,7,TRUE,1
"9973","sona-27026",45,"sender","blue",0.8,9,8,TRUE,1
"9974","sona-27026",47,"sender","blue",0.8,9,8,FALSE,1
"9975","sona-27026",49,"sender","blue",0.8,6,5,TRUE,1
"9976","sona-27026",51,"sender","blue",0.8,7,6,TRUE,1
"9977","sona-27026",53,"sender","blue",0.8,10,9,FALSE,1
"9978","sona-27026",55,"sender","blue",0.8,9,8,FALSE,1
"9979","sona-27026",57,"sender","blue",0.8,4,5,TRUE,1
"9980","sona-27026",59,"sender","blue",0.8,6,7,TRUE,1
"9981","sona-27026",61,"sender","blue",0.8,8,7,TRUE,1
"9982","sona-27026",63,"sender","blue",0.8,10,9,FALSE,1
"9983","sona-27026",65,"sender","blue",0.8,8,8,TRUE,0
"9984","sona-27026",67,"sender","blue",0.8,7,5,TRUE,1
"9985","sona-27026",69,"sender","blue",0.8,8,7,TRUE,1
"9986","sona-27026",71,"sender","blue",0.8,8,8,TRUE,0
"9987","sona-27026",73,"sender","blue",0.8,7,6,TRUE,1
"9988","sona-27026",75,"sender","blue",0.8,8,7,TRUE,1
"9989","sona-27026",77,"sender","blue",0.8,8,6,TRUE,1
"9990","sona-27026",79,"sender","blue",0.8,9,8,FALSE,1
"9991","sona-27026",81,"sender","blue",0.8,6,6,TRUE,0
"9992","sona-27026",83,"sender","blue",0.8,8,8,FALSE,0
"9993","sona-27026",85,"sender","blue",0.8,8,8,FALSE,0
"9994","sona-27026",87,"sender","blue",0.8,2,5,TRUE,1
"9995","sona-27026",89,"sender","blue",0.8,10,10,FALSE,0
"9996","sona-27026",91,"sender","blue",0.8,9,4,TRUE,1
"9997","sona-27026",93,"sender","blue",0.8,7,7,FALSE,0
"9998","sona-27026",95,"sender","blue",0.8,7,7,FALSE,0
"9999","sona-27026",97,"sender","blue",0.8,8,6,TRUE,1
"10000","sona-27026",99,"sender","blue",0.8,7,4,TRUE,1
"10001","sona-33989",1,"sender","blue",0.5,7,7,FALSE,0
"10002","sona-33989",3,"sender","blue",0.5,6,5,TRUE,1
"10003","sona-33989",5,"sender","blue",0.5,6,6,FALSE,0
"10004","sona-33989",7,"sender","blue",0.5,6,5,TRUE,1
"10005","sona-33989",9,"sender","blue",0.5,5,6,FALSE,1
"10006","sona-33989",11,"sender","blue",0.5,5,5,FALSE,0
"10007","sona-33989",13,"sender","blue",0.5,5,5,FALSE,0
"10008","sona-33989",15,"sender","blue",0.5,5,5,FALSE,0
"10009","sona-33989",17,"sender","blue",0.5,4,4,TRUE,0
"10010","sona-33989",19,"sender","blue",0.5,2,2,TRUE,0
"10011","sona-33989",21,"sender","blue",0.5,4,5,FALSE,1
"10012","sona-33989",23,"sender","blue",0.5,8,7,FALSE,1
"10013","sona-33989",25,"sender","blue",0.5,7,7,FALSE,0
"10014","sona-33989",27,"sender","blue",0.5,3,4,TRUE,1
"10015","sona-33989",29,"sender","blue",0.5,5,6,FALSE,1
"10016","sona-33989",31,"sender","blue",0.5,6,5,FALSE,1
"10017","sona-33989",33,"sender","blue",0.5,4,4,FALSE,0
"10018","sona-33989",35,"sender","blue",0.5,5,6,FALSE,1
"10019","sona-33989",37,"sender","blue",0.5,6,6,FALSE,0
"10020","sona-33989",39,"sender","blue",0.5,5,5,FALSE,0
"10021","sona-33989",41,"sender","blue",0.5,3,4,FALSE,1
"10022","sona-33989",43,"sender","blue",0.5,4,3,TRUE,1
"10023","sona-33989",45,"sender","blue",0.5,0,8,FALSE,1
"10024","sona-33989",47,"sender","blue",0.5,6,7,FALSE,1
"10025","sona-33989",49,"sender","blue",0.5,8,7,FALSE,1
"10026","sona-33989",51,"sender","blue",0.5,6,6,FALSE,0
"10027","sona-33989",53,"sender","blue",0.5,5,6,FALSE,1
"10028","sona-33989",55,"sender","blue",0.5,5,4,FALSE,1
"10029","sona-33989",57,"sender","blue",0.5,4,5,FALSE,1
"10030","sona-33989",59,"sender","blue",0.5,5,6,FALSE,1
"10031","sona-33989",61,"sender","blue",0.5,5,6,FALSE,1
"10032","sona-33989",63,"sender","blue",0.5,8,7,FALSE,1
"10033","sona-33989",65,"sender","blue",0.5,4,4,TRUE,0
"10034","sona-33989",67,"sender","blue",0.5,3,4,FALSE,1
"10035","sona-33989",69,"sender","blue",0.5,4,5,FALSE,1
"10036","sona-33989",71,"sender","blue",0.5,3,4,TRUE,1
"10037","sona-33989",73,"sender","blue",0.5,1,1,TRUE,0
"10038","sona-33989",75,"sender","blue",0.5,4,5,FALSE,1
"10039","sona-33989",77,"sender","blue",0.5,5,6,FALSE,1
"10040","sona-33989",79,"sender","blue",0.5,1,3,TRUE,1
"10041","sona-33989",81,"sender","blue",0.5,5,6,TRUE,1
"10042","sona-33989",83,"sender","blue",0.5,5,4,FALSE,1
"10043","sona-33989",85,"sender","blue",0.5,3,4,FALSE,1
"10044","sona-33989",87,"sender","blue",0.5,4,5,TRUE,1
"10045","sona-33989",89,"sender","blue",0.5,8,7,FALSE,1
"10046","sona-33989",91,"sender","blue",0.5,7,6,FALSE,1
"10047","sona-33989",93,"sender","blue",0.5,5,6,FALSE,1
"10048","sona-33989",95,"sender","blue",0.5,8,9,FALSE,1
"10049","sona-33989",97,"sender","blue",0.5,5,4,FALSE,1
"10050","sona-33989",99,"sender","blue",0.5,9,9,FALSE,0
"10051","sona-31799",1,"sender","blue",0.2,1,2,FALSE,1
"10052","sona-31799",3,"sender","blue",0.2,2,3,FALSE,1
"10053","sona-31799",5,"sender","blue",0.2,2,1,FALSE,1
"10054","sona-31799",7,"sender","blue",0.2,3,3,FALSE,0
"10055","sona-31799",9,"sender","blue",0.2,2,2,FALSE,0
"10056","sona-31799",11,"sender","blue",0.2,3,2,FALSE,1
"10057","sona-31799",13,"sender","blue",0.2,4,4,FALSE,0
"10058","sona-31799",15,"sender","blue",0.2,3,4,FALSE,1
"10059","sona-31799",17,"sender","blue",0.2,1,2,FALSE,1
"10060","sona-31799",19,"sender","blue",0.2,5,5,FALSE,0
"10061","sona-31799",21,"sender","blue",0.2,9,8,FALSE,1
"10062","sona-31799",23,"sender","blue",0.2,0,0,FALSE,0
"10063","sona-31799",25,"sender","blue",0.2,1,2,FALSE,1
