role,p,decay,ks,n,val,se,mor
Detector,0.5,NA,7,50,0.031194706652137496,0.004273979225359964,9
Detector,0.5,NA,8,50,0.03138023913665566,0.004298575623525675,9
Detector,0.5,NA,9,50,0.031831614122381814,0.004358374616777315,9
Detector,0.5,NA,10,50,0.03185260825684362,0.004361154556081686,9
Liar,0.5,NA,0,50,1.0752596151252467e-4,1.7749671318176208e-5,9
Liar,0.5,NA,1,50,0.9987341592505611,2.165224797969683e-4,9
Liar,0.5,NA,2,50,1.9867453829111625,0.00225457569711587,9
Liar,0.5,NA,3,50,2.9928374414352725,0.002146820153002543,9
Liar,0.5,NA,4,50,3.642369751344601,0.05836884056146624,9
Liar,0.5,NA,5,50,3.730570933608532,0.19962485178312023,9
Liar,0.5,NA,6,50,3.6421691021383094,0.33252776169274134,9
Liar,0.5,NA,7,50,3.4410363225096017,0.38126689924882473,9
Liar,0.5,NA,8,50,2.826067936561517,0.32583005805930965,9
Liar,0.5,NA,9,50,2.2512791940006003,0.25706814303478254,9
Liar,0.5,NA,10,50,2.012775424614402,0.22740580213489595,9
Detector2,0.5,NA,0,50,0.5160716345526326,0.03531881028544687,9
Detector2,0.5,NA,1,50,0.42505264984667007,0.03456096041037988,9
Detector2,0.5,NA,2,50,0.1622693103416692,0.01922453367436245,9
Detector2,0.5,NA,3,50,0.21748434986772422,0.024067780419919305,9
Detector2,0.5,NA,4,50,0.05634286981719016,0.007519140284404449,9
Detector2,0.5,NA,5,50,0.012948757302721381,0.0018075186558937438,9
Detector2,0.5,NA,6,50,0.004273966102596678,6.018467690564832e-4,9
Detector2,0.5,NA,7,50,0.003263755288626671,4.6005826511574707e-4,9
Detector2,0.5,NA,8,50,0.005940687103738199,8.351490181672755e-4,9
Detector2,0.5,NA,9,50,0.012559223713394008,0.0017538354804490545,9
Detector2,0.5,NA,10,50,0.01786116519537037,0.0024808337920049057,9
Detector,0.5,NA,0,50,0.6153705135605391,0.033472970546768725,10
Detector,0.5,NA,1,50,0.6153114467141424,0.033474897505507716,10
Detector,0.5,NA,2,50,0.3559069368067294,0.03241903418814806,10
Detector,0.5,NA,3,50,0.29874040637409616,0.02962700705853754,10
Detector,0.5,NA,4,50,0.043056737023619555,0.00582696355299531,10
Detector,0.5,NA,5,50,0.030933458379464096,0.0042393285327922345,10
Detector,0.5,NA,6,50,0.029602797083835394,0.004062536557837096,10
Detector,0.5,NA,7,50,0.029413940521315893,0.004037404446386253,10
Detector,0.5,NA,8,50,0.02953027124998807,0.004052886366299694,10
Detector,0.5,NA,9,50,0.029781840517559603,0.004086353470470149,10
Detector,0.5,NA,10,50,0.02979135043945192,0.004087618256176833,10
Liar,0.5,NA,0,50,4.886493947097312e-5,7.96706247272648e-6,10
Liar,0.5,NA,1,50,0.9994342631584989,9.81665939704301e-5,10
Liar,0.5,NA,2,50,1.9940652592008365,0.001019206990790237,10
Liar,0.5,NA,3,50,2.9941034374974973,0.001356785023926695,10
Liar,0.5,NA,4,50,3.7987355621188543,0.03300462804778304,10
Liar,0.5,NA,5,50,4.139000664687591,0.13589417423371544,10
Liar,0.5,NA,6,50,3.968340269087554,0.28588836959651537,10
Liar,0.5,NA,7,50,3.6626981586755347,0.3881619971408203,10
Liar,0.5,NA,8,50,3.10777806739177,0.37457180088522596,10
Liar,0.5,NA,9,50,2.3702380421666716,0.2893840416499296,10
Liar,0.5,NA,10,50,1.970439187193507,0.23760437271437468,10
Detector2,0.5,NA,0,50,0.41489114714840974,0.03433095108477581,10
Detector2,0.5,NA,1,50,0.3278614380145487,0.03116478604657078,10
Detector2,0.5,NA,2,50,0.1172754896405117,0.014640214451963935,10
Detector2,0.5,NA,3,50,0.2225832914281378,0.024471547213108027,10
Detector2,0.5,NA,4,50,0.04945258320006518,0.0066477972585733845,10
Detector2,0.5,NA,5,50,0.0105834936332809,0.0014808913695076888,10
Detector2,0.5,NA,6,50,0.0030371441340086825,4.2821253735355133e-4,10
Detector2,0.5,NA,7,50,0.0015650721080247496,2.2098821548554554e-4,10
Detector2,0.5,NA,8,50,0.0020379449958764003,2.876215912761317e-4,10
Detector2,0.5,NA,9,50,0.003968860792211322,5.590540271145367e-4,10
Detector2,0.5,NA,10,50,0.0056069846397420455,7.885013284182905e-4,10
Detector,0.5,NA,0,50,0.5387397061248932,0.03514309886158457,11
Detector,0.5,NA,1,50,0.5386077302478435,0.035144542490188405,11
Detector,0.5,NA,2,50,0.3689594605362533,0.03292690484828286,11
Detector,0.5,NA,3,50,0.13999221153184196,0.01702633823426787,11
Detector,0.5,NA,4,50,0.036429042460565705,0.004964167825836686,11
Detector,0.5,NA,5,50,0.03155074140067496,0.004321170851518345,11
Detector,0.5,NA,6,50,0.03089478605836041,0.004234197585056076,11
Detector,0.5,NA,7,50,0.030785764691817333,0.0042197306231582556,11
Detector,0.5,NA,8,50,0.03081273986263732,0.004223310498406361,11
Detector,0.5,NA,9,50,0.03089366435865019,0.004234048754405417,11
Detector,0.5,NA,10,50,0.030897788057671412,0.004234595898029592,11
Liar,0.5,NA,0,50,2.035492053388714e-5,2.799045857481009e-6,11
Liar,0.5,NA,1,50,0.99968872569429,4.9332500163812075e-5,11
Liar,0.5,NA,2,50,1.9989535084857586,2.492608727744932e-4,11
Liar,0.5,NA,3,50,2.990987723415567,0.0013192076879509724,11
Liar,0.5,NA,4,50,3.876166300317087,0.01797394713421464,11
Liar,0.5,NA,5,50,4.40524553652045,0.08253571927419703,11
Liar,0.5,NA,6,50,4.181487332965002,0.21776780514929223,11
Liar,0.5,NA,7,50,3.381999899160217,0.31385722053699006,11
Liar,0.5,NA,8,50,2.3833756252231177,0.2876199331856584,11
Liar,0.5,NA,9,50,1.6426470858185092,0.2148089038504174,11
Liar,0.5,NA,10,50,1.3296919180708857,0.17324161070018781,11
Detector2,0.5,NA,0,50,0.43057107166050695,0.03467363493505329,11
Detector2,0.5,NA,1,50,0.33043747200964424,0.0312892698794739,11
Detector2,0.5,NA,2,50,0.3054524202580966,0.03000271597743289,11
Detector2,0.5,NA,3,50,0.11115144836477796,0.013971977998203594,11
Detector2,0.5,NA,4,50,0.02137241309816948,0.002957917193416471,11
Detector2,0.5,NA,5,50,0.004395266597590931,6.188525333873978e-4,11
Detector2,0.5,NA,6,50,0.001255933155025966,1.77392696592617e-4,11
Detector2,0.5,NA,7,50,6.693524522066701e-4,9.45973701990175e-5,11
Detector2,0.5,NA,8,50,9.256596242392702e-4,1.3078686318740643e-4,11
Detector2,0.5,NA,9,50,0.001844891507978937,2.604257139512436e-4,11
Detector2,0.5,NA,10,50,0.002604539100834969,3.673781027171137e-4,11
Detector,0.5,NA,0,50,0.46673677747185566,0.035198864534913936,12
Detector,0.5,NA,1,50,0.4663856865264235,0.0351955439477031,12
Detector,0.5,NA,2,50,0.36942921697367276,0.0329442846282696,12
Detector,0.5,NA,3,50,0.0952837621286068,0.012191195035433198,12
Detector,0.5,NA,4,50,0.040549373035272125,0.005502015030379775,12
Detector,0.5,NA,5,50,0.037424876820419097,0.0050945990582844805,12
Detector,0.5,NA,6,50,0.036978573626512065,0.005036178363231652,12
Detector,0.5,NA,7,50,0.03689429116885171,0.00502513953951538,12
Detector,0.5,NA,8,50,0.03688883721291832,0.005024425143028602,12
Detector,0.5,NA,9,50,0.03690857863799668,0.005027010970149603,12
Detector,0.5,NA,10,50,0.03690795261915522,0.005026928972873165,12
Liar,0.5,NA,0,50,8.933633387712097e-6,1.39471580199834e-6,12
Liar,0.5,NA,1,50,0.9998549427382708,2.4315547673522507e-5,12
Liar,0.5,NA,2,50,1.9998995824234018,3.338515928508229e-5,12
Liar,0.5,NA,3,50,2.9931748493518526,0.0010918048577055462,12
Liar,0.5,NA,4,50,3.939339278150957,0.009575819785229452,12
Liar,0.5,NA,5,50,4.685722181991576,0.048511634355007854,12
Liar,0.5,NA,6,50,4.841880572868918,0.1684410097989614,12
Liar,0.5,NA,7,50,4.342057841276263,0.32277332213407156,12
Liar,0.5,NA,8,50,3.484133440017106,0.36179098224747935,12
Liar,0.5,NA,9,50,2.4446477038387364,0.286760750843685,12
Liar,0.5,NA,10,50,1.778262448543296,0.20792689490442584,12
Detector2,0.5,NA,0,50,0.5147440968617657,0.03532459569806243,12
Detector2,0.5,NA,1,50,0.37287375266455536,0.03306981681691954,12
Detector2,0.5,NA,2,50,0.23433030695063353,0.025373765175039566,12
Detector2,0.5,NA,3,50,0.0685766008893726,0.009033126594069706,12
Detector2,0.5,NA,4,50,0.012511370162681692,0.0017472376320026581,12
Detector2,0.5,NA,5,50,0.002527219645761312,3.564995943601831e-4,12
Detector2,0.5,NA,6,50,7.0383221510558e-4,9.946684914240789e-5,12
Detector2,0.5,NA,7,50,3.3608936963267324e-4,4.751424007057521e-5,12
Detector2,0.5,NA,8,50,3.983849847988419e-4,5.63176997870806e-5,12
Detector2,0.5,NA,9,50,7.496007218888831e-4,1.0593008589024079e-4,12
Detector2,0.5,NA,10,50,0.0010445784898374705,1.475713956334904e-4,12
Detector,0.5,NA,0,50,0.4471937985260177,0.03496098632671298,13
Detector,0.5,NA,1,50,0.4465320707340744,0.034951040934058535,13
Detector,0.5,NA,2,50,0.4131626783021271,0.03428892014774427,13
Detector,0.5,NA,3,50,0.062187038174553906,0.008247666690420928,13
Detector,0.5,NA,4,50,0.03905341103640147,0.005307294898211804,13
Detector,0.5,NA,5,50,0.0372044127742141,0.005065747550070513,13
Detector,0.5,NA,6,50,0.0369257364608553,0.005029258295049048,13
Detector,0.5,NA,7,50,0.036870924373673314,0.005022078737516111,13
Detector,0.5,NA,8,50,0.03686276703910143,0.005021010176955974,13
Detector,0.5,NA,9,50,0.036867952358143004,0.00502168942397582,13
Detector,0.5,NA,10,50,0.036866582001283316,0.005021509915835253,13
Liar,0.5,NA,0,50,4.037779893529573e-6,6.64645853122893e-7,13
Liar,0.5,NA,1,50,0.9999377854960101,1.1151949183833293e-5,13
Liar,0.5,NA,2,50,1.9999546523296545,1.589588132061264e-5,13
Liar,0.5,NA,3,50,2.9963430763929297,6.170382796533741e-4,13
Liar,0.5,NA,4,50,3.9728379652796817,0.004549333283600699,13
Liar,0.5,NA,5,50,4.851512034252911,0.02439194228674388,13
Liar,0.5,NA,6,50,5.349384578224342,0.10260250511796695,13
Liar,0.5,NA,7,50,5.104650853711655,0.26341996816400953,13
Liar,0.5,NA,8,50,4.292278388029025,0.36874897680534924,13
Liar,0.5,NA,9,50,3.0656387262694245,0.3201841823946162,13
Liar,0.5,NA,10,50,2.0438492989473662,0.22205455787998676,13
Detector2,0.5,NA,0,50,0.46390808836202446,0.035171119911619926,13
Detector2,0.5,NA,1,50,0.30945454730031235,0.030220673332659667,13
Detector2,0.5,NA,2,50,0.22718938694596894,0.024829965441777322,13
Detector2,0.5,NA,3,50,0.052852319558215434,0.007079404866055903,13
Detector2,0.5,NA,4,50,0.00889069690584194,0.0012461558351320235,13
Detector2,0.5,NA,5,50,0.001770689325638822,2.499698817744159e-4,13
Detector2,0.5,NA,6,50,4.7986804305077783e-4,6.783102389531453e-5,13
Detector2,0.5,NA,7,50,1.9611596951330144e-4,2.772954711462094e-5,13
Detector2,0.5,NA,8,50,1.6589339389083083e-4,2.345697675171012e-5,13
Detector2,0.5,NA,9,50,2.5699778795009717e-4,3.633563514352759e-5,13
Detector2,0.5,NA,10,50,3.393921268813919e-4,4.7981004975837654e-5,13
Detector,0.5,NA,0,50,0.552110706373531,0.03497130572928469,14
Detector,0.5,NA,1,50,0.5492168770277964,0.035012773968902906,14
Detector,0.5,NA,2,50,0.3999400160374254,0.03393942838544157,14
Detector,0.5,NA,3,50,0.04118001454433206,0.00558391207622205,14
Detector,0.5,NA,4,50,0.026198613960214653,0.0036079765129628577,14
Detector,0.5,NA,5,50,0.024798226287602813,0.0034200314441916904,14
Detector,0.5,NA,6,50,0.024582642717174794,0.0033910488531842557,14
Detector,0.5,NA,7,50,0.02453901161086645,0.0033851815817494244,14
Detector,0.5,NA,8,50,0.024529982559908223,0.003383967337347047,14
Detector,0.5,NA,9,50,0.024530038812434568,0.003383974902368006,14
Detector,0.5,NA,10,50,0.024528543128274453,0.0033837737576393693,14
Liar,0.5,NA,0,50,2.299298066900792e-6,3.325278800061101e-7,14
Liar,0.5,NA,1,50,0.9999648385324357,5.434066423086547e-6,14
Liar,0.5,NA,2,50,1.9999758600729094,6.8611237915178055e-6,14
Liar,0.5,NA,3,50,2.997728613114639,3.354827532754352e-4,14
Liar,0.5,NA,4,50,3.9844824621824078,0.0022593196456546297,14
Liar,0.5,NA,5,50,4.913196000077149,0.012454623219058025,14
Liar,0.5,NA,6,50,5.579793648288463,0.059000712992258036,14
Liar,0.5,NA,7,50,5.505293199282507,0.19700330922619405,14
Liar,0.5,NA,8,50,4.6532977298355975,0.36058683956566184,14
Liar,0.5,NA,9,50,3.4371937186714714,0.3686323226050982,14
Liar,0.5,NA,10,50,2.1967397302773786,0.2576029249223168,14
Detector2,0.5,NA,0,50,0.3704630856801179,0.0329823152646242,14
Detector2,0.5,NA,1,50,0.2177507287612443,0.02408905605449904,14
Detector2,0.5,NA,2,50,0.21548453138287824,0.023907414355991148,14
Detector2,0.5,NA,3,50,0.04197676217490104,0.005687219339734132,14
Detector2,0.5,NA,4,50,0.006647709258798898,9.338783612467225e-4,14
Detector2,0.5,NA,5,50,0.0013163506266154177,1.8591503894747788e-4,14
Detector2,0.5,NA,6,50,3.5422389132527333e-4,5.007707833969565e-5,14
Detector2,0.5,NA,7,50,1.3304635929113254e-4,1.8813093226766348e-5,14
Detector2,0.5,NA,8,50,8.011608439766262e-5,1.1329217586664474e-5,14
Detector2,0.5,NA,9,50,8.362234530209629e-5,1.1824996567725353e-5,14
Detector2,0.5,NA,10,50,9.343788657454837e-5,1.3212877944562175e-5,14
Detector,0.5,NA,0,50,0.4214798475146226,0.03448341780070485,15
Detector,0.5,NA,1,50,0.3974347691562348,0.03386763920155164,15
Detector,0.5,NA,2,50,0.3439299486431413,0.03191061733149169,15
Detector,0.5,NA,3,50,0.041187889207511534,0.0055849339931195955,15
Detector,0.5,NA,4,50,0.03181340311367826,0.004355963104231484,15
Detector,0.5,NA,5,50,0.030871390649245097,0.0042310933347892475,15
Detector,0.5,NA,6,50,0.030724186382163614,0.004211557793767096,15
Detector,0.5,NA,7,50,0.030693538116948405,0.004207489678558587,15
Detector,0.5,NA,8,50,0.030685666172961822,0.004206444748637808,15
Detector,0.5,NA,9,50,0.03068330779188897,0.00420613169130261,15
Detector,0.5,NA,10,50,0.030681991562804895,0.004205956971115336,15
Liar,0.5,NA,0,50,1.3533983916404766e-6,1.5682446285547533e-7,15
Liar,0.5,NA,1,50,0.9999796131882762,2.5352782300723363e-6,15
Liar,0.5,NA,2,50,1.9999744641225048,4.049515734672373e-6,15
Liar,0.5,NA,3,50,2.9986110640289563,1.661602529491512e-4,15
Liar,0.5,NA,4,50,3.990976752185568,0.0010654886992581454,15
Liar,0.5,NA,5,50,4.949052203893915,0.005949093687756526,15
Liar,0.5,NA,6,50,5.738947379114737,0.030080754303480124,15
Liar,0.5,NA,7,50,5.905228640292439,0.12196520103561485,15
Liar,0.5,NA,8,50,4.981397201823884,0.3006542940100443,15
Liar,0.5,NA,9,50,3.6119958235316414,0.3937253435683044,15
Liar,0.5,NA,10,50,2.290561042058371,0.3094197124690038,15
Detector2,0.5,NA,0,50,0.4733843748617566,0.03525515737243834,15
Detector2,0.5,NA,1,50,0.25631417424553027,0.026957345537897474,15
Detector2,0.5,NA,2,50,0.12253073705654972,0.01520519366997323,15
Detector2,0.5,NA,3,50,0.02320528994170712,0.0032055702283596845,15
Detector2,0.5,NA,4,50,0.0035933706022634373,5.063532673198388e-4,15
Detector2,0.5,NA,5,50,7.086155785186334e-4,1.0014236340546435e-4,15
Detector2,0.5,NA,6,50,1.9050761959649854e-4,2.6936713309941293e-5,15
Detector2,0.5,NA,7,50,7.108388464594376e-5,1.005206478263649e-5,15
Detector2,0.5,NA,8,50,4.098813902558648e-5,5.796360618868501e-6,15
Detector2,0.5,NA,9,50,3.912370775013431e-5,5.532711342405448e-6,15
Detector2,0.5,NA,10,50,4.103341141514395e-5,5.802762576458261e-6,15
Detector,0.5,NA,0,50,0.5402147471859398,0.03512662878044767,16
Detector,0.5,NA,1,50,0.4553392282558032,0.03507326220957064,16
Detector,0.5,NA,2,50,0.14898403368270757,0.017930501412754592,16
Detector,0.5,NA,3,50,0.03698008524080632,0.005036376327296709,16
Detector,0.5,NA,4,50,0.03278248869782686,0.00448415967379029,16
Detector,0.5,NA,5,50,0.03231655211479452,0.004422555886358572,16
Detector,0.5,NA,6,50,0.03224262874619389,0.004412776467136874,16
Detector,0.5,NA,7,50,0.03222712479623724,0.004410725233220029,16
Detector,0.5,NA,8,50,0.03222304508177675,0.004410185459557549,16
Detector,0.5,NA,9,50,0.03222170294445709,0.004410007884734101,16
Detector,0.5,NA,10,50,0.03222100230423109,0.004409915184580197,16
Liar,0.5,NA,0,50,4.811766473041668e-7,7.444433192930454e-8,16
Liar,0.5,NA,1,50,0.9999931064437251,1.1697939297367686e-6,16
Liar,0.5,NA,2,50,1.9999761669113998,3.853340318841826e-6,16
Liar,0.5,NA,3,50,2.9995065226400524,7.949546711653338e-5,16
Liar,0.5,NA,4,50,3.9968560940419215,4.957966570000313e-4,16
Liar,0.5,NA,5,50,4.9820873151620555,0.002783777930409182,16
Liar,0.5,NA,6,50,5.905034538044307,0.014563265713316,16
Liar,0.5,NA,7,50,6.553157481220923,0.06682434934078604,16
Liar,0.5,NA,8,50,6.423719783317053,0.21748422690755623,16
Liar,0.5,NA,9,50,5.404390707852072,0.38873504935619496,16
Liar,0.5,NA,10,50,3.8647040610018064,0.3854104442289708,16
Detector2,0.5,NA,0,50,0.32871325384186584,0.03120615675899516,16
Detector2,0.5,NA,1,50,0.15354259687451557,0.018380147281497766,16
Detector2,0.5,NA,2,50,0.11366833007438354,0.014247896285682125,16
Detector2,0.5,NA,3,50,0.017694967409112434,0.0024581655840346457,16
Detector2,0.5,NA,4,50,0.002645644584124818,3.731607755806809e-4,16
Detector2,0.5,NA,5,50,5.20278683879342e-4,7.354023576154268e-5,16
Detector2,0.5,NA,6,50,1.4008986633910056e-4,1.9808923474529174e-5,16
Detector2,0.5,NA,7,50,5.135951727914635e-5,7.2629595480547835e-6,16
Detector2,0.5,NA,8,50,2.5521977765347825e-5,3.6092605916143494e-6,16
Detector2,0.5,NA,9,50,1.6070378179938893e-5,2.2726581543904694e-6,16
Detector2,0.5,NA,10,50,1.0979768273444933e-5,1.5527566713063333e-6,16
Detector,0.5,NA,0,50,0.5190014181571173,0.035304278328248576,17
Detector,0.5,NA,1,50,0.3840124968066511,0.03345278328487243,17
Detector,0.5,NA,2,50,0.07560489756835394,0.009883768462064107,17
Detector,0.5,NA,3,50,0.03364392468544791,0.004597892692055879,17
Detector,0.5,NA,4,50,0.031041598087302707,0.00425367399602889,17
Detector,0.5,NA,5,50,0.0307417382795727,0.004213887435377607,17
Detector,0.5,NA,6,50,0.03069410239314133,0.004207564580486123,17
Detector,0.5,NA,7,50,0.03068411063660124,0.004206238263071532,17
Detector,0.5,NA,8,50,0.030681414860347776,0.004205880417751083,17
Detector,0.5,NA,9,50,0.030680432663695648,0.004205750037548906,17
Detector,0.5,NA,10,50,0.030679965997155573,0.0042056880905125054,17
Liar,0.5,NA,0,50,2.447696925003624e-7,3.830756794484819e-8,17
Liar,0.5,NA,1,50,0.9999968262001198,5.434496228915266e-7,17
Liar,0.5,NA,2,50,1.999977140398472,3.7967428400337784e-6,17
Liar,0.5,NA,3,50,2.9997627275019667,3.830605146493417e-5,17
Liar,0.5,NA,4,50,3.9985070568068157,2.3571651504727972e-4,17
Liar,0.5,NA,5,50,4.991470914477082,0.0013278879366971556,17
Liar,0.5,NA,6,50,5.954111034018504,0.007066749526671637,17
Liar,0.5,NA,7,50,6.771344787913772,0.03467660076336921,17
Liar,0.5,NA,8,50,7.052602450702185,0.1375517921327296,17
Liar,0.5,NA,9,50,6.338782175479459,0.3340535966583796,17
Liar,0.5,NA,10,50,4.920225403711606,0.43402059803378534,17
Detector2,0.5,NA,0,50,0.41723412742488464,0.034386575946686114,17
Detector2,0.5,NA,1,50,0.17030473021180942,0.01998298317012101,17
Detector2,0.5,NA,2,50,0.056115898833265426,0.007490651502806975,17
Detector2,0.5,NA,3,50,0.009006727653119665,0.0012622713778992112,17
Detector2,0.5,NA,4,50,0.0013267628042276697,1.8738365123094865e-4,17
Detector2,0.5,NA,5,50,2.6027563992215153e-4,3.6798953628584576e-5,17
Detector2,0.5,NA,6,50,7.001275966743226e-5,9.90060620878796e-6,17
Detector2,0.5,NA,7,50,2.5602946172547128e-5,3.620710668158628e-6,17
Detector2,0.5,NA,8,50,1.2541634939085993e-5,1.773632777984967e-6,17
Detector2,0.5,NA,9,50,7.488829639648342e-6,1.0590725129962086e-6,17
Detector2,0.5,NA,10,50,4.663800699740865e-6,6.595579441167188e-7,17
Detector,0.5,NA,0,50,0.5585174154609011,0.034871071618633676,18
Detector,0.5,NA,1,50,0.2778144463537306,0.02837387295511878,18
Detector,0.5,NA,2,50,0.04685908093972222,0.006316345516904864,18
Detector,0.5,NA,3,50,0.03359466577109789,0.004591394831251233,18
Detector,0.5,NA,4,50,0.03239289236793331,0.004432653416132887,18
Detector,0.5,NA,5,50,0.032249834793632304,0.00441372983257843,18
Detector,0.5,NA,6,50,0.032227015360568795,0.004410710754206497,18
Detector,0.5,NA,7,50,0.032222221669877454,0.004410076516054206,18
Detector,0.5,NA,8,50,0.03222091758486422,0.00440990397553931,18
Detector,0.5,NA,9,50,0.03222042881723503,0.004409839307684715,18
Detector,0.5,NA,10,50,0.03222020332177131,0.004409809472814069,18
Liar,0.5,NA,0,50,7.767162647088135e-8,8.147459608533411e-9,18
Liar,0.5,NA,1,50,0.9999996794885614,1.1571565757875914e-7,18
Liar,0.5,NA,2,50,1.9999810235244542,2.0578391742579758e-6,18
Liar,0.5,NA,3,50,2.9998527389629945,1.4937582636729876e-5,18
Liar,0.5,NA,4,50,3.9990905184543157,8.88502647875971e-5,18
Liar,0.5,NA,5,50,4.99482715563753,4.938395206326388e-4,18
Liar,0.5,NA,6,50,5.9720399272516165,0.0026252952258256014,18
Liar,0.5,NA,7,50,6.856154690254775,0.013268335120588155,18
Liar,0.5,NA,8,50,7.328202719094859,0.05957835685199014,18
Liar,0.5,NA,9,50,6.570777328547581,0.18898383347692504,18
Liar,0.5,NA,10,50,4.38145374442947,0.3012212946736989,18
Detector2,0.5,NA,0,50,0.3402094444673003,0.0317444245105228,18
Detector2,0.5,NA,1,50,0.14321827737938816,0.017353362415498674,18
Detector2,0.5,NA,2,50,0.035282168638911746,0.004813606391658613,18
Detector2,0.5,NA,3,50,0.004794573747121905,6.748041366112261e-4,18
Detector2,0.5,NA,4,50,6.95480339708185e-4,9.828736837158287e-5,18
Detector2,0.5,NA,5,50,1.364547033566561e-4,1.9294975964117314e-5,18
Detector2,0.5,NA,6,50,3.67864991244266e-5,5.2022052194411326e-6,18
Detector2,0.5,NA,7,50,1.3437966941805395e-5,1.9003899722614506e-6,18
Detector2,0.5,NA,8,50,6.3896046861414046e-6,9.036207867178799e-7,18
Detector2,0.5,NA,9,50,3.3226833120136974e-6,4.698968190085458e-7,18
Detector2,0.5,NA,10,50,1.5019095526281837e-6,2.1240176686972673e-7,18
Detector,0.5,NA,0,50,0.4480862355772187,0.03497420299780896,19
Detector,0.5,NA,1,50,0.2095017610484968,0.023420900148655797,19
Detector,0.5,NA,2,50,0.036858369038533116,0.005020434058174718,19
Detector,0.5,NA,3,50,0.028462258647060635,0.003910605755097873,19
Detector,0.5,NA,4,50,0.027708169258746185,0.003809951669515596,19
Detector,0.5,NA,5,50,0.027617702185030377,0.003797865531141685,19
Detector,0.5,NA,6,50,0.02760319000117841,0.0037959265300633637,19
Detector,0.5,NA,7,50,0.027600117667322458,0.0037955160219276655,19
Detector,0.5,NA,8,50,0.0275992617064685,0.0037954016527308814,19
Detector,0.5,NA,9,50,0.027598919473168237,0.0037953559251755597,19
Detector,0.5,NA,10,50,0.027598765746725918,0.0037953353849824218,19
Liar,0.5,NA,0,50,3.170216033708742e-8,4.05317293147762e-9,19
Liar,0.5,NA,1,50,0.999999926028132,3.619530296065534e-8,19
Liar,0.5,NA,2,50,1.9999915612812023,1.034527742271276e-6,19
Liar,0.5,NA,3,50,2.9999361027476357,6.998506030234112e-6,19
Liar,0.5,NA,4,50,3.9996025437259126,4.116068395647065e-5,19
Liar,0.5,NA,5,50,4.997725589662003,2.2777707134248162e-4,19
Liar,0.5,NA,6,50,5.987625059941051,0.001211194462828205,19
Liar,0.5,NA,7,50,6.935353096166164,0.006203073766936895,19
Liar,0.5,NA,8,50,7.681590935423898,0.02963451551886173,19
Liar,0.5,NA,9,50,7.65192156052133,0.11473202232690556,19
Liar,0.5,NA,10,50,5.985044456854473,0.2550904838693176,19
Detector2,0.5,NA,0,50,0.3050719194803523,0.029981757927590218,19
Detector2,0.5,NA,1,50,0.0874973203554857,0.011291298769914011,19
Detector2,0.5,NA,2,50,0.021617230395314203,0.002991051183225801,19
Detector2,0.5,NA,3,50,0.0027035751015185173,3.8130956383483514e-4,19
Detector2,0.5,NA,4,50,3.8967983091855546e-4,5.508757530146868e-5,19
Detector2,0.5,NA,5,50,7.653795254116376e-5,1.082327259746559e-5,19
Detector2,0.5,NA,6,50,2.070234898761398e-5,2.9276936597357895e-6,19
Detector2,0.5,NA,7,50,7.58971866906198e-6,1.0733401612266839e-6,19
Detector2,0.5,NA,8,50,3.5629752846797187e-6,5.038790016845936e-7,19
Detector2,0.5,NA,9,50,1.6844388623932737e-6,2.3821522715882537e-7,19
Detector2,0.5,NA,10,50,5.343383223169659e-7,7.556680985336994e-8,19
Detector,0.5,NA,0,50,0.32034462916418843,0.030790815973296047,20
Detector,0.5,NA,1,50,0.09909886945177902,0.012625855938666929,20
Detector,0.5,NA,2,50,0.0340278633866956,0.00464851543989935,20
Detector,0.5,NA,3,50,0.02961117697818952,0.0040636514796165155,20
Detector,0.5,NA,4,50,0.029199139400497936,0.004008807497391245,20
Detector,0.5,NA,5,50,0.029149559847934818,0.004002205008007195,20
Detector,0.5,NA,6,50,0.02914161816500426,0.004001147352632348,20
Detector,0.5,NA,7,50,0.02913993895577202,0.004000923717059118,20
Detector,0.5,NA,8,50,0.029139469435744008,0.004000861186661968,20
Detector,0.5,NA,9,50,0.029139279117717413,0.004000835840202996,20
Detector,0.5,NA,10,50,0.029139194819225143,0.00400082461336896,20
Liar,0.5,NA,0,50,2.150977788492842e-8,2.2955128944044182e-9,20
Liar,0.5,NA,1,50,0.9999998016236029,3.8281834380879725e-8,20
Liar,0.5,NA,2,50,1.9999963526885005,4.7058197625463403e-7,20
Liar,0.5,NA,3,50,2.999972783534967,3.1762817496753505e-6,20
Liar,0.5,NA,4,50,3.9998304315087814,1.883934395480621e-5,20
Liar,0.5,NA,5,50,4.999027698377123,1.049344230648962e-4,20
Liar,0.5,NA,6,50,5.994696316548748,5.613310517071107e-4,20
Liar,0.5,NA,7,50,6.972106787578248,0.0029055695920222574,20
Liar,0.5,NA,8,50,7.859066413818215,0.014370865773746735,20
Liar,0.5,NA,9,50,8.346323942880517,0.06293066176129221,20
Liar,0.5,NA,10,50,7.590924372867464,0.18974705927412894,20
Detector2,0.5,NA,0,50,0.21935614467730172,0.024216855364089126,20
Detector2,0.5,NA,1,50,0.06215827338519872,0.008244104566095293,20
Detector2,0.5,NA,2,50,0.013203427549393838,0.0018425925754068585,20
Detector2,0.5,NA,3,50,0.0015581937774947552,2.2001851078784843e-4,20
Detector2,0.5,NA,4,50,2.230053258421641e-4,3.153068255019186e-5,20
