role,p,mor,ks,n,val,se
Liar,0.2,23,10,100,9.999999997196271,1.8418363705475954e-10
Detector2,0.2,23,0,100,1.917321575676248e-8,1.9173215389150277e-9
Detector2,0.2,23,1,100,6.12204490689194e-8,6.122044532097602e-9
Detector2,0.2,23,2,100,3.1217921455172416e-7,3.121791170958622e-8
Detector2,0.2,23,3,100,2.0773913432639078e-6,2.0773870277091146e-7
Detector2,0.2,23,4,100,1.8238734351592607e-5,1.823840170016186e-6
Detector2,0.2,23,5,100,1.7695395359076436e-4,1.7692264088907297e-5
Detector2,0.2,23,6,100,0.001320385484153696,1.318642066326932e-4
Detector2,0.2,23,7,100,0.006655007591217235,6.610718465178075e-4
Detector2,0.2,23,8,100,0.025876937490669754,0.0025207321596773724
Detector2,0.2,23,9,100,0.06363112851236079,0.005958220799660421
Detector2,0.2,23,10,100,0.18909706694079775,0.01533393662151852
Detector,0.2,24,0,100,0.030679633590894043,0.002973839367362253
Detector,0.2,24,1,100,0.030679636014791307,0.0029738395948791228
Detector,0.2,24,2,100,0.030679653208909953,0.0029738412087890976
Detector,0.2,24,3,100,0.030679797776591203,0.002973854778497867
Detector,0.2,24,4,100,0.03068134221231303,0.002973999745236397
Detector,0.2,24,5,100,0.030698767084953848,0.00297563527844176
Detector,0.2,24,6,100,0.03084228084884763,0.0029891034560888437
Detector,0.2,24,7,100,0.031625970606562165,0.003062576858975503
Detector,0.2,24,8,100,0.03543817675230179,0.0034182312380774413
Detector,0.2,24,9,100,0.05324983207333523,0.005041428745749683
Detector,0.2,24,10,100,0.25182352059985924,0.01884084350725515
Liar,0.2,24,0,100,0.22031309680475922,0.014101489069446638
Liar,0.2,24,1,100,1.0451481133349676,0.002931174441453885
Liar,0.2,24,2,100,2.0089503762031407,5.858268240609545e-4
Liar,0.2,24,3,100,3.001735707755539,1.1454864590247262e-4
Liar,0.2,24,4,100,4.000328483242601,2.190927072343138e-5
Liar,0.2,24,5,100,5.000060148317664,4.072063419519509e-6
Liar,0.2,24,6,100,6.000010481473326,7.259314887521026e-7
Liar,0.2,24,7,100,7.000001679011197,1.2090842151525007e-7
Liar,0.2,24,8,100,8.000000225476784,1.7631345313449262e-8
Liar,0.2,24,9,100,9.000000017132923,1.8112355523627761e-9
Liar,0.2,24,10,100,9.999999998032084,1.2778667691249367e-10
Detector2,0.2,24,0,100,8.941660164734603e-9,8.941660084781316e-10
Detector2,0.2,24,1,100,2.9531467533386416e-8,2.953146666127884e-9
Detector2,0.2,24,2,100,1.5094467927013155e-7,1.5094465648583532e-8
Detector2,0.2,24,3,100,1.0058810845366603e-6,1.0058800727399041e-7
Detector2,0.2,24,4,100,8.843807582083156e-6,8.843729369150608e-7
Detector2,0.2,24,5,100,8.59322846771157e-5,8.592490031956587e-6
Detector2,0.2,24,6,100,6.433676053199656e-4,6.429536834443905e-5
Detector2,0.2,24,7,100,0.0032905737006183114,3.27974582533911e-4
Detector2,0.2,24,8,100,0.013756303396414945,0.0013567067513280727
Detector2,0.2,24,9,100,0.044604418259860334,0.004261486413155977
Detector2,0.2,24,10,100,0.10489599759363182,0.009389282728246861
Detector,0.2,25,0,100,0.03453076471922392,0.003333839100712952
Detector,0.2,25,1,100,0.03453076580439352,0.003333839201735565
Detector,0.2,25,2,100,0.03453077346242918,0.0033338399146515575
Detector,0.2,25,3,100,0.0345308377577259,0.003333845900147551
Detector,0.2,25,4,100,0.034531523798587635,0.003333909766273521
Detector,0.2,25,5,100,0.03453925422709399,0.0033346294144530157
Detector,0.2,25,6,100,0.03460279476648598,0.0033405441360834427
Detector,0.2,25,7,100,0.03494785023933703,0.0033726498002985906
Detector,0.2,25,8,100,0.03660294361475616,0.0035263168133491144
Detector,0.2,25,9,100,0.044536291165385135,0.004255280993461718
Detector,0.2,25,10,100,0.08933318949062317,0.008135277074605558
Liar,0.2,25,0,100,0.11045217686171743,0.005159616327087438
Liar,0.2,25,1,100,1.0223154928841867,0.0010524914430463808
Liar,0.2,25,2,100,2.0044099672734266,2.0918491246222108e-4
Liar,0.2,25,3,100,3.0008547105081154,4.0784936557440116e-5
Liar,0.2,25,4,100,4.000161762960024,7.778733702194561e-6
Liar,0.2,25,5,100,5.000029629604119,1.4404660630262193e-6
Liar,0.2,25,6,100,6.000005167489893,2.554864246993338e-7
Liar,0.2,25,7,100,7.0000008300443115,4.2257222080101534e-8
Liar,0.2,25,8,100,8.000000112724235,6.115845204411082e-9
Liar,0.2,25,9,100,9.000000008970725,6.249138402682156e-10
Liar,0.2,25,10,100,9.999999998747091,3.846546188844972e-11
Detector2,0.2,25,0,100,4.1891573669924496e-9,4.18915734944341e-10
Detector2,0.2,25,1,100,1.4040607053812197e-8,1.4040606856673551e-9
Detector2,0.2,25,2,100,7.178872304318364e-8,7.178871788956288e-9
Detector2,0.2,25,3,100,4.783825685258237e-7,4.783823396759418e-8
Detector2,0.2,25,4,100,4.206182797482976e-6,4.20616510550925e-7
Detector2,0.2,25,5,100,4.0875919335141675e-5,4.0874248494360185e-6
Detector2,0.2,25,6,100,3.0635371217895647e-4,3.062598595819907e-5
Detector2,0.2,25,7,100,0.0015764658895651212,1.5739806448641588e-4
Detector2,0.2,25,8,100,0.006801493936828962,6.755233617056241e-4
Detector2,0.2,25,9,100,0.025253860426695748,0.002461610296024472
Detector2,0.2,25,10,100,0.06260513505124737,0.005868573211646246
Detector,0.5,-5,0,100,0.4423256850879384,0.024667367339942434
Detector,0.5,-5,1,100,0.6636978655472888,0.022320300881526176
Detector,0.5,-5,2,100,0.6859064680217873,0.021543878514766416
Detector,0.5,-5,3,100,0.4822940397152813,0.024968649897039598
Detector,0.5,-5,4,100,0.47384225050119244,0.024931577214115763
Detector,0.5,-5,5,100,0.4736686355405832,0.024930665924570532
Detector,0.5,-5,6,100,0.4741330585349364,0.0249330901339243
Detector,0.5,-5,7,100,0.47585411264500216,0.024941697612383972
Detector,0.5,-5,8,100,0.48463296985145177,0.024976385438441363
Detector,0.5,-5,9,100,0.5171306602896247,0.024970654047804148
Detector,0.5,-5,10,100,0.5344509872728024,0.02488131294759292
Liar,0.5,-5,0,100,8.914825001450026,0.14038329941531452
Liar,0.5,-5,1,100,8.854395675103142,0.15680513101881352
Liar,0.5,-5,2,100,8.7335347858254,0.19128752106991892
Liar,0.5,-5,3,100,8.735046492882862,0.1909402523090177
Liar,0.5,-5,4,100,8.808636292377283,0.16998939638794802
Liar,0.5,-5,5,100,8.899958723651489,0.1452100872195336
Liar,0.5,-5,6,100,8.998145928853475,0.1205155469461906
Liar,0.5,-5,7,100,9.093861331928993,0.09739306776660468
Liar,0.5,-5,8,100,9.135001008607997,0.0862862316266664
Liar,0.5,-5,9,100,8.952069489618495,0.0882396390407296
Liar,0.5,-5,10,100,9.841119535154068,0.025306670934443193
Detector2,0.5,-5,0,100,0.9957558220115525,4.2261649416498287e-4
Detector2,0.5,-5,1,100,0.9573574899811512,0.0040824126358141154
Detector2,0.5,-5,2,100,0.8015893470194531,0.015904386576437994
Detector2,0.5,-5,3,100,0.6026823924249517,0.02394563262858882
Detector2,0.5,-5,4,100,0.5549011895892665,0.02469858593816834
Detector2,0.5,-5,5,100,0.5474954202219406,0.024774418505794128
Detector2,0.5,-5,6,100,0.5473259225576025,0.02477602570540718
Detector2,0.5,-5,7,100,0.5496721613231821,0.02475326763894838
Detector2,0.5,-5,8,100,0.5527429874721281,0.024721817727251495
Detector2,0.5,-5,9,100,0.4888655932511182,0.024987602498635044
Detector2,0.5,-5,10,100,0.5171321998288422,0.024970648772902462
Detector,0.5,-4,0,100,0.4632767878814781,0.024865140569169806
Detector,0.5,-4,1,100,0.6833853430608997,0.02163698159504361
Detector,0.5,-4,2,100,0.5192892093920735,0.024962792640102874
Detector,0.5,-4,3,100,0.4385338715480367,0.024622191505312675
Detector,0.5,-4,4,100,0.4378442307423276,0.024613666034798698
Detector,0.5,-4,5,100,0.43828374599408915,0.02461911039914779
Detector,0.5,-4,6,100,0.43863169849955025,0.02462339315709499
Detector,0.5,-4,7,100,0.4394261360338923,0.02463308070042155
Detector,0.5,-4,8,100,0.44289344044004736,0.02467388408552256
Detector,0.5,-4,9,100,0.4590908788940657,0.024832644381033997
Detector,0.5,-4,10,100,0.6170584512039193,0.023629731900173964
Liar,0.5,-4,0,100,8.991142065427841,0.1380554444997274
Liar,0.5,-4,1,100,8.896463830559377,0.16564864584598937
Liar,0.5,-4,2,100,8.795630311587647,0.19608818405097067
Liar,0.5,-4,3,100,8.820914407347786,0.18585289836065463
Liar,0.5,-4,4,100,8.870372373009078,0.16236445921847148
Liar,0.5,-4,5,100,8.882588391095604,0.1364971179435976
Liar,0.5,-4,6,100,8.855277088633244,0.11770937759265206
Liar,0.5,-4,7,100,8.895831769965223,0.10119889938736441
Liar,0.5,-4,8,100,8.954963685908565,0.08223448036345618
Liar,0.5,-4,9,100,8.944489934940353,0.07174823871240417
Liar,0.5,-4,10,100,9.885182053831683,0.020413410288620933
Detector2,0.5,-4,0,100,0.9812581426285896,0.0018390600153680137
Detector2,0.5,-4,1,100,0.8882091104574396,0.00992936865578435
Detector2,0.5,-4,2,100,0.7081924472968514,0.020665590488854777
Detector2,0.5,-4,3,100,0.5954408317717302,0.02408910476307203
Detector2,0.5,-4,4,100,0.5761751977442975,0.024419733924861717
Detector2,0.5,-4,5,100,0.5714091271749938,0.024490073655610557
Detector2,0.5,-4,6,100,0.5728011535737765,0.02446999920383274
Detector2,0.5,-4,7,100,0.5779400208473083,0.024392535315032115
Detector2,0.5,-4,8,100,0.5844138495323068,0.024287430200713705
Detector2,0.5,-4,9,100,0.5767319087673775,0.024411221417691486
Detector2,0.5,-4,10,100,0.44256898724816934,0.024670167877429906
Detector,0.5,-3,0,100,0.32172958040588306,0.02182196574977375
Detector,0.5,-3,1,100,0.39454497143806555,0.023887923695100156
Detector,0.5,-3,2,100,0.44015207879463747,0.02464182263273967
Detector,0.5,-3,3,100,0.45296594214118185,0.024778779740133337
Detector,0.5,-3,4,100,0.4560641810718852,0.02480696438151159
Detector,0.5,-3,5,100,0.45711501208701877,0.024816087781170344
Detector,0.5,-3,6,100,0.45821980931341555,0.024825441566619262
Detector,0.5,-3,7,100,0.4611880009738464,0.024849362873159385
Detector,0.5,-3,8,100,0.47310541531811706,0.0249276681314789
Detector,0.5,-3,9,100,0.5243355639565243,0.02494077803269179
Detector,0.5,-3,10,100,0.603236511198213,0.023934222275562127
Liar,0.5,-3,0,100,6.768971141473176,0.19005412729032062
Liar,0.5,-3,1,100,5.8596246938491054,0.2777203977914201
Liar,0.5,-3,2,100,5.449418293668664,0.3176432200253542
Liar,0.5,-3,3,100,5.790511658033924,0.28455931591395056
Liar,0.5,-3,4,100,6.277652233454444,0.23770170932211565
Liar,0.5,-3,5,100,6.790581563873047,0.18945312669520256
Liar,0.5,-3,6,100,7.316638949144066,0.14244689310192912
Liar,0.5,-3,7,100,7.859042407883056,0.09794696076819862
Liar,0.5,-3,8,100,8.346317042833254,0.058119853344713944
Liar,0.5,-3,9,100,8.933121625416282,0.03993107893851931
Liar,0.5,-3,10,100,9.866097394120768,0.016154893433089908
Detector2,0.5,-3,0,100,0.833317743988937,0.013889928154212547
Detector2,0.5,-3,1,100,0.6076007692059957,0.023842207446627805
Detector2,0.5,-3,2,100,0.5347113704429838,0.024879512076196993
Detector2,0.5,-3,3,100,0.5082625548300612,0.024993173018768022
Detector2,0.5,-3,4,100,0.4938044412034067,0.024996161505119796
Detector2,0.5,-3,5,100,0.4869334628283384,0.02498292656063416
Detector2,0.5,-3,6,100,0.4904484859458849,0.02499087685792741
Detector2,0.5,-3,7,100,0.5027246925951611,0.024999257605026186
Detector2,0.5,-3,8,100,0.5228221707554032,0.024947914852201124
Detector2,0.5,-3,9,100,0.5469425644437221,0.0247796395643447
Detector2,0.5,-3,10,100,0.49459426444316806,0.024997077802308962
Detector,0.5,-2,0,100,0.2768900918496703,0.020022196888515142
Detector,0.5,-2,1,100,0.40715122834905576,0.024137910560291083
Detector,0.5,-2,2,100,0.46490429495757085,0.024876829148757485
Detector,0.5,-2,3,100,0.4803593269529037,0.024961424396225708
Detector,0.5,-2,4,100,0.4844224975765676,0.024975734141824794
Detector,0.5,-2,5,100,0.4859978079207338,0.02498039386169753
Detector,0.5,-2,6,100,0.48714427342753425,0.024983473029429402
Detector,0.5,-2,7,100,0.489071870607151,0.02498805759879731
Detector,0.5,-2,8,100,0.4957427356673454,0.02499818757004019
Detector,0.5,-2,9,100,0.5209546208058091,0.024956090386688477
Detector,0.5,-2,10,100,0.5598846952594893,0.02464138232736781
Liar,0.5,-2,0,100,6.872238507102419,0.21915058072259058
Liar,0.5,-2,1,100,5.777096188970056,0.3310818060617452
Liar,0.5,-2,2,100,5.666212482154327,0.3424427759288312
Liar,0.5,-2,3,100,6.072667261957821,0.30091668871844324
Liar,0.5,-2,4,100,6.5521562429551325,0.25209321754141434
Liar,0.5,-2,5,100,7.044004088865586,0.20250454246496008
Liar,0.5,-2,6,100,7.543303586423777,0.15347056131947515
Liar,0.5,-2,7,100,8.055131801969036,0.10574452470396227
Liar,0.5,-2,8,100,8.556685253120055,0.0578297206129472
Liar,0.5,-2,9,100,9.009758436314266,0.019986568106872736
Liar,0.5,-2,10,100,9.882825478876281,0.011591906631066715
Detector2,0.5,-2,0,100,0.6975727416868083,0.021096501174235775
Detector2,0.5,-2,1,100,0.5819184525936475,0.02432893671246623
Detector2,0.5,-2,2,100,0.5387756434141011,0.02484964494778225
Detector2,0.5,-2,3,100,0.5123335439536186,0.024984788369354416
Detector2,0.5,-2,4,100,0.4908983599649209,0.024991716014867184
Detector2,0.5,-2,5,100,0.47903961849658955,0.024956066240723152
Detector2,0.5,-2,6,100,0.4848307878823722,0.024976989500373043
Detector2,0.5,-2,7,100,0.5032739717441583,0.024998928110901843
Detector2,0.5,-2,8,100,0.5264557706339763,0.024930009220016244
Detector2,0.5,-2,9,100,0.5508056128958693,0.02474187896982751
Detector2,0.5,-2,10,100,0.5596472507440534,0.0246442205478676
Detector,0.5,-1,0,100,0.24799782289026115,0.01864949027319518
Detector,0.5,-1,1,100,0.38534769425789916,0.023685484878801982
Detector,0.5,-1,2,100,0.442554319857738,0.024669999383299297
Detector,0.5,-1,3,100,0.45794047329051724,0.02482309962129743
Detector,0.5,-1,4,100,0.4621935618177233,0.02485706732319697
Detector,0.5,-1,5,100,0.4645628146234755,0.024874420589258983
Detector,0.5,-1,6,100,0.46670608742850406,0.024889151538568157
Detector,0.5,-1,7,100,0.4685294205073904,0.02490096026263993
Detector,0.5,-1,8,100,0.47306906608384436,0.024927472479840364
Detector,0.5,-1,9,100,0.48807104279463975,0.024985769997999268
Detector,0.5,-1,10,100,0.5094786321767464,0.024991015553205796
Liar,0.5,-1,0,100,7.104616059122119,0.2602476687259447
Liar,0.5,-1,1,100,6.1208644645925645,0.3740416433845364
Liar,0.5,-1,2,100,6.233730941315192,0.36098932155633295
Liar,0.5,-1,3,100,6.6265122489965975,0.3155712334746126
Liar,0.5,-1,4,100,7.05186403505883,0.26643208240859817
Liar,0.5,-1,5,100,7.482217693640842,0.21684565884866808
Liar,0.5,-1,6,100,7.914666650395832,0.1673368397540323
Liar,0.5,-1,7,100,8.349172920086934,0.11799095990183787
Liar,0.5,-1,8,100,8.771691991754059,0.06759671664286723
Liar,0.5,-1,9,100,9.15744598372298,0.015066360809530712
Liar,0.5,-1,10,100,9.894728733796452,0.009285625954603853
Detector2,0.5,-1,0,100,0.6295218617606052,0.023322408732606666
Detector2,0.5,-1,1,100,0.6013792384938632,0.02397222500024044
Detector2,0.5,-1,2,100,0.5680961671613097,0.024536291201793896
Detector2,0.5,-1,3,100,0.5321796380484821,0.02489644708950687
Detector2,0.5,-1,4,100,0.49380114041981504,0.024996157413990517
Detector2,0.5,-1,5,100,0.47186552358941336,0.024920845123710213
Detector2,0.5,-1,6,100,0.48242807086372275,0.024969122730642966
Detector2,0.5,-1,7,100,0.5154243507723684,0.024976208940325095
Detector2,0.5,-1,8,100,0.5508387192645464,0.024741542462354063
Detector2,0.5,-1,9,100,0.5790090262349723,0.024375757377340147
Detector2,0.5,-1,10,100,0.5966983480387525,0.024064942948657627
Detector,0.5,0,0,100,0.2456980750529259,0.01853305309682127
Detector,0.5,0,1,100,0.3935753605326647,0.023867379611424773
Detector,0.5,0,2,100,0.4552606566046643,0.024799839115255424
Detector,0.5,0,3,100,0.4706178794857334,0.024913669099408512
Detector,0.5,0,4,100,0.47243346003136993,0.024924008587415787
Detector,0.5,0,5,100,0.4759720766343666,0.024942265889873524
Detector,0.5,0,6,100,0.48504881017759727,0.024977646192289447
Detector,0.5,0,7,100,0.48997894573569123,0.024989957847143175
Detector,0.5,0,8,100,0.4936037594533956,0.024995908810687
Detector,0.5,0,9,100,0.5032706298788976,0.024998930298019525
Detector,0.5,0,10,100,0.5156383966923221,0.024975544054889356
Liar,0.5,0,0,100,6.907560512510012,0.30490790670630125
Liar,0.5,0,1,100,6.079441232645099,0.4006924795352854
Liar,0.5,0,2,100,6.322132773584284,0.37259828901305797
Liar,0.5,0,3,100,6.731827517320763,0.3251794840617789
Liar,0.5,0,4,100,7.158865399951816,0.2757107523390222
Liar,0.5,0,5,100,7.5874165635471895,0.22589292248160192
Liar,0.5,0,6,100,8.013132531742336,0.17576079508828268
Liar,0.5,0,7,100,8.428417688081431,0.12470120738382376
Liar,0.5,0,8,100,8.816612734489647,0.07130605568026441
Liar,0.5,0,9,100,9.210024516250146,0.01836754830020547
Liar,0.5,0,10,100,9.928860553611605,0.006479163074574172
Detector2,0.5,0,0,100,0.5720763665085322,0.024480499739092772
Detector2,0.5,0,1,100,0.5704189758497569,0.024504116784027134
Detector2,0.5,0,2,100,0.5326203274285238,0.02489359142384559
Detector2,0.5,0,3,100,0.4770214701774812,0.024947198716719562
Detector2,0.5,0,4,100,0.4166413263491219,0.02430513315271664
Detector2,0.5,0,5,100,0.3848636184928851,0.023674361365344808
Detector2,0.5,0,6,100,0.40094177784072904,0.02401874686226445
Detector2,0.5,0,7,100,0.45229441645228524,0.0247724177298372
Detector2,0.5,0,8,100,0.5099280996125843,0.02499014328380826
Detector2,0.5,0,9,100,0.5529981232277319,0.024719119893433814
Detector2,0.5,0,10,100,0.577585271424251,0.02439805256580253
Detector,0.5,1,0,100,0.24706199406756793,0.018602236515492497
Detector,0.5,1,1,100,0.39581727220763346,0.02391459592297417
Detector,0.5,1,2,100,0.45725096346829863,0.024817251987561125
Detector,0.5,1,3,100,0.46098702113719214,0.02484779874802501
Detector,0.5,1,4,100,0.4406102619366456,0.024647285901276614
Detector,0.5,1,5,100,0.43796694778293266,0.02461519004326346
Detector,0.5,1,6,100,0.4802038987964992,0.02496081143771408
Detector,0.5,1,7,100,0.5095212110441615,0.024990934654025253
Detector,0.5,1,8,100,0.5148299125526924,0.02497800736936795
Detector,0.5,1,9,100,0.5187365026823608,0.024964894346723387
Detector,0.5,1,10,100,0.5230993178156141,0.024946642151645326
Liar,0.5,1,0,100,6.888074596116717,0.3335033610710548
Liar,0.5,1,1,100,6.280475721550176,0.4052020010987829
Liar,0.5,1,2,100,6.528715974352147,0.37457777588254376
Liar,0.5,1,3,100,6.918590314857623,0.3274991355942041
Liar,0.5,1,4,100,7.324289221969765,0.27837836952767175
Liar,0.5,1,5,100,7.729661992034862,0.22870578302082883
Liar,0.5,1,6,100,8.126457164685597,0.17817722946768447
Liar,0.5,1,7,100,8.496883111060368,0.12551403683063364
Liar,0.5,1,8,100,8.822598987440744,0.06959553271577927
Liar,0.5,1,9,100,9.210617750302156,0.018587301362997456
Liar,0.5,1,10,100,9.95382139808106,0.004197753157470617
Detector2,0.5,1,0,100,0.5770418943912815,0.024406454650860263
Detector2,0.5,1,1,100,0.5663489297465657,0.02455978195214853
Detector2,0.5,1,2,100,0.5140143593325183,0.024980359773249906
Detector2,0.5,1,3,100,0.42745745362591836,0.02447375789655642
Detector2,0.5,1,4,100,0.34327268863702837,0.022543654987293417
Detector2,0.5,1,5,100,0.3008140906830466,0.021032497352957844
Detector2,0.5,1,6,100,0.32452939953907717,0.021921006837388318
Detector2,0.5,1,7,100,0.3995977692512054,0.023991939206066577
Detector2,0.5,1,8,100,0.49203131273868145,0.024993650002333126
Detector2,0.5,1,9,100,0.5610051338056293,0.024627837364935727
Detector2,0.5,1,10,100,0.5929137114620663,0.02413670422223439
Detector,0.5,2,0,100,0.23406683297545483,0.017927955067629536
Detector,0.5,2,1,100,0.32210437013506815,0.02183531448749592
Detector,0.5,2,2,100,0.3566132209836689,0.022944023160332182
Detector,0.5,2,3,100,0.31035353587509373,0.021403421864492064
Detector,0.5,2,4,100,0.23126387661223446,0.017778089598651566
Detector,0.5,2,5,100,0.18132089050621417,0.014844362517224766
Detector,0.5,2,6,100,0.4818493919771859,0.024967055542840216
