role,p,decay,ks,n,val,se,mor
Detector,0.8,NA,7,50,0.40788517048252726,0.03415535879569665,-1
Detector,0.8,NA,8,50,0.38062217940136217,0.03333993425342708,-1
Detector,0.8,NA,9,50,0.3097323132074628,0.030235632446326825,-1
Detector,0.8,NA,10,50,0.27380011849655633,0.0281193193019842,-1
Liar,0.8,NA,0,50,0.10094416671357219,0.02016038035199719,-1
Liar,0.8,NA,1,50,0.6757937644808505,0.060047445503485224,-1
Liar,0.8,NA,2,50,1.301717315531884,0.1275805184925052,-1
Liar,0.8,NA,3,50,1.923188546627966,0.19685066363091772,-1
Liar,0.8,NA,4,50,2.681351051491897,0.2757541683447651,-1
Liar,0.8,NA,5,50,2.857603991554235,0.3050207871439094,-1
Liar,0.8,NA,6,50,3.0357815673615303,0.3336429829242327,-1
Liar,0.8,NA,7,50,3.206096779816892,0.3662643866752514,-1
Liar,0.8,NA,8,50,3.3667388369414226,0.40163356939845096,-1
Liar,0.8,NA,9,50,3.447873537507275,0.4209071543849576,-1
Liar,0.8,NA,10,50,3.066105861409388,0.3381787944399198,-1
Detector2,0.8,NA,0,50,0.5414498617345626,0.0351123642946205,-1
Detector2,0.8,NA,1,50,0.541716137332217,0.03510923250792361,-1
Detector2,0.8,NA,2,50,0.5418135642068975,0.03510808161558592,-1
Detector2,0.8,NA,3,50,0.5427521499282519,0.03509685669540198,-1
Detector2,0.8,NA,4,50,0.47146133986313193,0.03524015771132206,-1
Detector2,0.8,NA,5,50,0.47374234781047797,0.035257834083155463,-1
Detector2,0.8,NA,6,50,0.44723879654950704,0.034961658124055744,-1
Detector2,0.8,NA,7,50,0.4177482965377248,0.03439857511610884,-1
Detector2,0.8,NA,8,50,0.3982900450180334,0.033892347158008804,-1
Detector2,0.8,NA,9,50,0.4256020879167405,0.03457256487732046,-1
Detector2,0.8,NA,10,50,0.7439578991522668,0.026938582475700957,-1
Detector,0.8,NA,0,50,0.5090373339650034,0.03534378869559618,0
Detector,0.8,NA,1,50,0.5048042915305585,0.03535207488229999,0
Detector,0.8,NA,2,50,0.49850730199591115,0.03535502395170986,0
Detector,0.8,NA,3,50,0.5206276958415423,0.035295164012636805,0
Detector,0.8,NA,4,50,0.5327930270792016,0.0352032569900234,0
Detector,0.8,NA,5,50,0.5023052789592064,0.03535458750224701,0
Detector,0.8,NA,6,50,0.494554559385016,0.03535114551681297,0
Detector,0.8,NA,7,50,0.46830126103042824,0.035213237458975734,0
Detector,0.8,NA,8,50,0.34176890675801846,0.031814561409516176,0
Detector,0.8,NA,9,50,0.24781740197167937,0.02636149761410784,0
Detector,0.8,NA,10,50,0.19724808425344353,0.022392838214065534,0
Liar,0.8,NA,0,50,0.06006969375862402,0.009383964117868945,0
Liar,0.8,NA,1,50,0.614676877598512,0.0571612523981107,0
Liar,0.8,NA,2,50,1.0980538052739965,0.12923211374560142,0
Liar,0.8,NA,3,50,1.5871880457833247,0.20218352600002823,0
Liar,0.8,NA,4,50,2.2132625575372087,0.2703827274510429,0
Liar,0.8,NA,5,50,2.2985625123066606,0.30381449959805473,0
Liar,0.8,NA,6,50,2.3534215927716007,0.3193719833962293,0
Liar,0.8,NA,7,50,2.4077939234062757,0.33449837907596713,0
Liar,0.8,NA,8,50,2.4627566230752036,0.3512222045325534,0
Liar,0.8,NA,9,50,2.468124624691713,0.35301769503672575,0
Liar,0.8,NA,10,50,2.412435705809764,0.33610495328143225,0
Detector2,0.8,NA,0,50,0.45756696403997626,0.03510070106281951,0
Detector2,0.8,NA,1,50,0.45109853891391066,0.03501715068948293,0
Detector2,0.8,NA,2,50,0.4493135380682369,0.03499201098901117,0
Detector2,0.8,NA,3,50,0.42975495002882974,0.03465751417958684,0
Detector2,0.8,NA,4,50,0.5792508035949465,0.034467115379743146,0
Detector2,0.8,NA,5,50,0.5716144967206644,0.03463004038068254,0
Detector2,0.8,NA,6,50,0.5233112145112793,0.03527848889518682,0
Detector2,0.8,NA,7,50,0.45762545107644426,0.03510140253315494,0
Detector2,0.8,NA,8,50,0.4110200035326987,0.03423564398893995,0
Detector2,0.8,NA,9,50,0.45510310659079733,0.03507027164215244,0
Detector2,0.8,NA,10,50,0.7131716945658493,0.028928845554651555,0
Detector,0.8,NA,0,50,0.4592635837549324,0.035120656596558913,1
Detector,0.8,NA,1,50,0.4562219079188736,0.03508430201128102,1
Detector,0.8,NA,2,50,0.4535897067460285,0.03505072943356402,1
Detector,0.8,NA,3,50,0.450957540167304,0.03501519766478359,1
Detector,0.8,NA,4,50,0.44749070216367864,0.034965408368147065,1
Detector,0.8,NA,5,50,0.443782979126933,0.03490839759024124,1
Detector,0.8,NA,6,50,0.4265754373052457,0.034592912994360306,1
Detector,0.8,NA,7,50,0.3910607054080304,0.03367698294368082,1
Detector,0.8,NA,8,50,0.13172388114181707,0.016174742389944628,1
Detector,0.8,NA,9,50,0.09886769158816429,0.01259963466885316,1
Detector,0.8,NA,10,50,0.11374481732134237,0.014256253303740009,1
Liar,0.8,NA,0,50,0.016480082894653726,0.0023882162290051077,1
Liar,0.8,NA,1,50,0.7450261987251408,0.036200392484733265,1
Liar,0.8,NA,2,50,1.0811258214858828,0.11091161874004195,1
Liar,0.8,NA,3,50,1.3313776758876776,0.18781854261734607,1
Liar,0.8,NA,4,50,1.6652046973980594,0.26136514566263186,1
Liar,0.8,NA,5,50,2.0370871908024775,0.3315201951571044,1
Liar,0.8,NA,6,50,2.415999623766584,0.40098600941707135,1
Liar,0.8,NA,7,50,2.800256281120088,0.4703867625915793,1
Liar,0.8,NA,8,50,3.0108850661351627,0.5096819246980865,1
Liar,0.8,NA,9,50,2.8889323746071294,0.48737073177118595,1
Liar,0.8,NA,10,50,2.8279877929867587,0.4762550023033356,1
Detector2,0.8,NA,0,50,0.6001631399276615,0.03393650743911109,1
Detector2,0.8,NA,1,50,0.5731390854089019,0.034598830147692515,1
Detector2,0.8,NA,2,50,0.5487422551141116,0.03501934914990769,1
Detector2,0.8,NA,3,50,0.5446222235984413,0.035073748938592275,1
Detector2,0.8,NA,4,50,0.5383802276666408,0.03514701947946543,1
Detector2,0.8,NA,5,50,0.5007090718786161,0.035355267955083654,1
Detector2,0.8,NA,6,50,0.42742672918344593,0.03461048979792234,1
Detector2,0.8,NA,7,50,0.3240030994778562,0.030974825420153316,1
Detector2,0.8,NA,8,50,0.30647037303175634,0.030058583673723657,1
Detector2,0.8,NA,9,50,0.33541665996470515,0.03152456320794613,1
Detector2,0.8,NA,10,50,0.5556128738328847,0.03491795225746945,1
Detector,0.8,NA,0,50,0.4975991289940579,0.035354523880949715,2
Detector,0.8,NA,1,50,0.49749753637618715,0.03535445343294744,2
Detector,0.8,NA,2,50,0.49738712622212294,0.0353543735602598,2
Detector,0.8,NA,3,50,0.4969054445385798,0.03535398476974076,2
Detector,0.8,NA,4,50,0.4951266063520968,0.03535198030697493,2
Detector,0.8,NA,5,50,0.47874070825579035,0.035291422618771245,2
Detector,0.8,NA,6,50,0.40966794681402724,0.03420135778664026,2
Detector,0.8,NA,7,50,0.1886855401746482,0.021649248907890658,2
Detector,0.8,NA,8,50,0.045375086138923264,0.006125834011112525,2
Detector,0.8,NA,9,50,0.04069578895395732,0.005521039078406592,2
Detector,0.8,NA,10,50,0.05964178020754319,0.007931565606980391,2
Liar,0.8,NA,0,50,0.008600771600505298,0.0013735228829111915,2
Liar,0.8,NA,1,50,0.8123776403904666,0.02987164355703623,2
Liar,0.8,NA,2,50,1.2702249055982457,0.11422546355521118,2
Liar,0.8,NA,3,50,1.7254098708157006,0.1974587928999989,2
Liar,0.8,NA,4,50,2.240742593181215,0.2723166903304819,2
Liar,0.8,NA,5,50,2.7759815147790046,0.3442649135118452,2
Liar,0.8,NA,6,50,3.3426159506424122,0.4141438413908121,2
Liar,0.8,NA,7,50,3.6331002137320443,0.45767328363836585,2
Liar,0.8,NA,8,50,3.5609285678633182,0.4483627050093349,2
Liar,0.8,NA,9,50,3.4504963475595622,0.43365205138726604,2
Liar,0.8,NA,10,50,3.423226273722255,0.43000676415297523,2
Detector2,0.8,NA,0,50,0.5729433405545911,0.03460287407485435,2
Detector2,0.8,NA,1,50,0.5338081999179679,0.035193695243696685,2
Detector2,0.8,NA,2,50,0.4807642134469744,0.035303010967706945,2
Detector2,0.8,NA,3,50,0.4570373949119517,0.03509430557965203,2
Detector2,0.8,NA,4,50,0.4414362303557197,0.03487030409626378,2
Detector2,0.8,NA,5,50,0.3763132205101825,0.033191815836584204,2
Detector2,0.8,NA,6,50,0.3988700594618399,0.033908985390353905,2
Detector2,0.8,NA,7,50,0.20495377912276364,0.02304428862535155,2
Detector2,0.8,NA,8,50,0.17917072792540667,0.020798637786120625,2
Detector2,0.8,NA,9,50,0.21121388759625392,0.023561162997640404,2
Detector2,0.8,NA,10,50,0.4127615008924744,0.03427904394676135,2
Detector,0.8,NA,0,50,0.6300584292998437,0.03296316923689147,3
Detector,0.8,NA,1,50,0.6300541074442524,0.03296332821837082,3
Detector,0.8,NA,2,50,0.6299441741065528,0.032967370391299655,3
Detector,0.8,NA,3,50,0.6038080699771609,0.03383136620556681,3
Detector,0.8,NA,4,50,0.3928434339683449,0.033731464144080715,3
Detector,0.8,NA,5,50,0.33341908337654513,0.03143100930865713,3
Detector,0.8,NA,6,50,0.16712149909262858,0.01968470778912524,3
Detector,0.8,NA,7,50,0.032191371792771796,0.004405994710246182,3
Detector,0.8,NA,8,50,0.02165179040522215,0.002995727228343752,3
Detector,0.8,NA,9,50,0.020854733519625406,0.002887797734761605,3
Detector,0.8,NA,10,50,0.028422916613183122,0.0039053584492633807,3
Liar,0.8,NA,0,50,0.003127346453081749,5.257658060099983e-4,3
Liar,0.8,NA,1,50,0.9056890420412894,0.01588042465763008,3
Liar,0.8,NA,2,50,1.4274833695369842,0.09238583381775493,3
Liar,0.8,NA,3,50,1.7666924184405668,0.18602204834810832,3
Liar,0.8,NA,4,50,2.9460390370256233,0.1688966649070532,3
Liar,0.8,NA,5,50,2.7896279132484256,0.294966917829853,3
Liar,0.8,NA,6,50,2.5140010240159865,0.32228399326040047,3
Liar,0.8,NA,7,50,2.3491466035870476,0.30187751083202313,3
Liar,0.8,NA,8,50,2.281341458596903,0.2918151114035563,3
Liar,0.8,NA,9,50,2.2664724776175946,0.2894427934876721,3
Liar,0.8,NA,10,50,2.263773221672799,0.2890077492820939,3
Detector2,0.8,NA,0,50,0.5480732325450581,0.03502850925811217,3
Detector2,0.8,NA,1,50,0.4978670798582515,0.0353546956843164,3
Detector2,0.8,NA,2,50,0.408239637968436,0.03416457632529805,3
Detector2,0.8,NA,3,50,0.36221634215664716,0.032670548462801374,3
Detector2,0.8,NA,4,50,0.4379172520718553,0.034810263309404295,3
Detector2,0.8,NA,5,50,0.361040048241289,0.032624511310740276,3
Detector2,0.8,NA,6,50,0.1768018992092297,0.02058288670361969,3
Detector2,0.8,NA,7,50,0.12875021779571816,0.015863742534761503,3
Detector2,0.8,NA,8,50,0.09233530504532309,0.011852452658829723,3
Detector2,0.8,NA,9,50,0.10937094847739026,0.013775704985192056,3
Detector2,0.8,NA,10,50,0.24663801287642093,0.026277177425593365,3
Detector,0.8,NA,0,50,0.4512247293767928,0.03501889383101617,4
Detector,0.8,NA,1,50,0.45122361837749697,0.035018878503795474,4
Detector,0.8,NA,2,50,0.45104245341940213,0.03501637450249347,4
Detector,0.8,NA,3,50,0.4987233387033299,0.03535510856174062,4
Detector,0.8,NA,4,50,0.49209332642428355,0.03534649803436535,4
Detector,0.8,NA,5,50,0.4128308424013809,0.034280754252814495,4
Detector,0.8,NA,6,50,0.05240887538956733,0.007023293580445292,4
Detector,0.8,NA,7,50,0.019924874210204536,0.002761658368647473,4
Detector,0.8,NA,8,50,0.016676657081410008,0.002319104642509832,4
Detector,0.8,NA,9,50,0.01642178503315258,0.0022842533036345303,4
Detector,0.8,NA,10,50,0.0187918578947342,0.002607629351348824,4
Liar,0.8,NA,0,50,8.790020048437211e-4,1.7880539791354094e-4,4
Liar,0.8,NA,1,50,0.9674065075889142,0.006665459528983702,4
Liar,0.8,NA,2,50,1.6987589582974258,0.06092060967656989,4
Liar,0.8,NA,3,50,2.9104482740009083,0.03312035349822874,4
Liar,0.8,NA,4,50,3.4904433730090445,0.10152251982820183,4
Liar,0.8,NA,5,50,3.0428886262959804,0.24763564364904558,4
Liar,0.8,NA,6,50,2.633169810954678,0.28106310770527,4
Liar,0.8,NA,7,50,2.3909102685459196,0.25136591882678705,4
Liar,0.8,NA,8,50,2.290904877909354,0.2361113623222723,4
Liar,0.8,NA,9,50,2.2694688660842735,0.23284835185901456,4
Liar,0.8,NA,10,50,2.2657237367065375,0.2322793935301416,4
Detector2,0.8,NA,0,50,0.5670349407955096,0.03471983627431421,4
Detector2,0.8,NA,1,50,0.5055263021563363,0.035351020048912586,4
Detector2,0.8,NA,2,50,0.348670924331985,0.03211672082629218,4
Detector2,0.8,NA,3,50,0.40421026296664936,0.03405770283732405,4
Detector2,0.8,NA,4,50,0.38576089422519116,0.033509709285231774,4
Detector2,0.8,NA,5,50,0.23031023283642335,0.025069400294789344,4
Detector2,0.8,NA,6,50,0.11558341597899598,0.014456641153700638,4
Detector2,0.8,NA,7,50,0.05625033832621705,0.007507527742178173,4
Detector2,0.8,NA,8,50,0.036175815570526966,0.0049309562382962935,4
Detector2,0.8,NA,9,50,0.043018440037535556,0.0058220137254505686,4
Detector2,0.8,NA,10,50,0.1096575948393094,0.01380736394148792,4
Detector,0.8,NA,0,50,0.41148392961601965,0.03424728933831152,5
Detector,0.8,NA,1,50,0.41148350251489285,0.03424727864532833,5
Detector,0.8,NA,2,50,0.41057641131812433,0.03422445212322322,5
Detector,0.8,NA,3,50,0.5570843955061996,0.034894499438352426,5
Detector,0.8,NA,4,50,0.5326663663160226,0.03520442953382375,5
Detector,0.8,NA,5,50,0.25578420623079123,0.02692077789923715,5
Detector,0.8,NA,6,50,0.02070063380442959,0.002866910359777238,5
Detector,0.8,NA,7,50,0.01580693687472188,0.0022001030163018897,5
Detector,0.8,NA,8,50,0.014937757036128773,0.0020809615806776397,5
Detector,0.8,NA,9,50,0.014877140312863878,0.0020726446696469696,5
Detector,0.8,NA,10,50,0.015617480428101078,0.002174151788981802,5
Liar,0.8,NA,0,50,4.365856818940915e-4,6.820779761970063e-5,5
Liar,0.8,NA,1,50,0.9828157860298865,0.0027326763543494325,5
Liar,0.8,NA,2,50,1.7849053976110276,0.033686645002188556,5
Liar,0.8,NA,3,50,2.8958609468645617,0.02830704184263113,5
Liar,0.8,NA,4,50,3.4369578294708307,0.1166254599159036,5
Liar,0.8,NA,5,50,2.3910328321306995,0.28491785445544454,5
Liar,0.8,NA,6,50,1.9345993035515334,0.2869292851396589,5
Liar,0.8,NA,7,50,1.6515801224821531,0.24298839137131498,5
Liar,0.8,NA,8,50,1.5538925711542326,0.2257088532922795,5
Liar,0.8,NA,9,50,1.5342259097760553,0.22221951504515028,5
Liar,0.8,NA,10,50,1.5308853714991209,0.22162765014317093,5
Detector2,0.8,NA,0,50,0.5668782950808315,0.03472280286084637,5
Detector2,0.8,NA,1,50,0.5003588036294546,0.035355320852735676,5
Detector2,0.8,NA,2,50,0.30443009204544536,0.02994631316465666,5
Detector2,0.8,NA,3,50,0.42115003821675184,0.034476077731528075,5
Detector2,0.8,NA,4,50,0.3608344720987138,0.032616425408471816,5
Detector2,0.8,NA,5,50,0.16270984229578436,0.019266587895997566,5
Detector2,0.8,NA,6,50,0.057446714952721724,0.007657484178415426,5
Detector2,0.8,NA,7,50,0.02300298195875964,0.003178281608621091,5
Detector2,0.8,NA,8,50,0.014076565664608822,0.001962704408011808,5
Detector2,0.8,NA,9,50,0.016632232042352823,0.0023130312613035527,5
Detector2,0.8,NA,10,50,0.044309153906411845,0.00598860793209366,5
Detector,0.8,NA,0,50,0.5344120416568273,0.03518786949992022,6
Detector,0.8,NA,1,50,0.53441162319425,0.03518787357287341,6
Detector,0.8,NA,2,50,0.5310385666900163,0.03521909476811099,6
Detector,0.8,NA,3,50,0.3806679622384081,0.033341479821202315,6
Detector,0.8,NA,4,50,0.37569546197679443,0.03317015026121767,6
Detector,0.8,NA,5,50,0.14416242589090386,0.01744851331295658,6
Detector,0.8,NA,6,50,0.02052924967022706,0.0028436722872976863,6
Detector,0.8,NA,7,50,0.01849658494493525,0.0025674285374333826,6
Detector,0.8,NA,8,50,0.0181714666637946,0.002523135817357457,6
Detector,0.8,NA,9,50,0.018146307275305414,0.0025197069638729936,6
Detector,0.8,NA,10,50,0.01839794201610728,0.0025539930073043412,6
Liar,0.8,NA,0,50,1.944656855087153e-4,2.563305630345191e-5,6
Liar,0.8,NA,1,50,0.9921043548065628,0.0010521307879021106,6
Liar,0.8,NA,2,50,1.8855540715043166,0.015191891589583407,6
Liar,0.8,NA,3,50,2.9700568134796255,0.009405980304595562,6
Liar,0.8,NA,4,50,3.7700690176549307,0.05887564855478655,6
Liar,0.8,NA,5,50,2.4204288616016587,0.29236769068204205,6
Liar,0.8,NA,6,50,1.959862782366836,0.3103128782311385,6
Liar,0.8,NA,7,50,1.5629145577365458,0.24594686235113875,6
Liar,0.8,NA,8,50,1.404448250746043,0.21835113137304774,6
Liar,0.8,NA,9,50,1.372412740525304,0.21272365463359003,6
Liar,0.8,NA,10,50,1.3670138173314474,0.21177552242042247,6
Detector2,0.8,NA,0,50,0.5472040458850264,0.0350402208894554,6
Detector2,0.8,NA,1,50,0.48059226721258563,0.035302071278283664,6
Detector2,0.8,NA,2,50,0.2696485254269049,0.02785126707900215,6
Detector2,0.8,NA,3,50,0.4366022017611758,0.0347869269144479,6
Detector2,0.8,NA,4,50,0.3682690951132811,0.03290124983773133,6
Detector2,0.8,NA,5,50,0.1412441991116446,0.017153600920842404,6
Detector2,0.8,NA,6,50,0.029071299269324904,0.00399178166284219,6
Detector2,0.8,NA,7,50,0.008963898053728119,0.0012563232063060711,6
Detector2,0.8,NA,8,50,0.005142397388805512,7.235050312084954e-4,6
Detector2,0.8,NA,9,50,0.006030250413154014,8.476635569879189e-4,6
Detector2,0.8,NA,10,50,0.016441276299482215,0.002286919198538998,6
Detector,0.8,NA,0,50,0.377350025691229,0.03322793530671458,7
Detector,0.8,NA,1,50,0.37734959547242075,0.03322792038211769,7
Detector,0.8,NA,2,50,0.37440893722368085,0.03312468373697033,7
Detector,0.8,NA,3,50,0.5272231442817891,0.035250531750968164,7
Detector,0.8,NA,4,50,0.5167678637380999,0.0353155768534173,7
Detector,0.8,NA,5,50,0.18469516433470298,0.021295632373005562,7
Detector,0.8,NA,6,50,0.021578910570694197,0.0029858660319799874,7
Detector,0.8,NA,7,50,0.019988790069838478,0.002770336653894203,7
Detector,0.8,NA,8,50,0.0198449506419896,0.00275080498356514,7
Detector,0.8,NA,9,50,0.019835199304833774,0.002749480657044103,7
Detector,0.8,NA,10,50,0.01991604424423615,0.0027604593740627992,7
Liar,0.8,NA,0,50,4.9988405110114775e-5,9.116710125373291e-6,7
Liar,0.8,NA,1,50,0.9979563837509196,3.7718420598237674e-4,7
Liar,0.8,NA,2,50,1.9683814023078907,0.005823138930312191,7
Liar,0.8,NA,3,50,2.9896800486398156,0.0037186946218766915,7
Liar,0.8,NA,4,50,3.9082360211050737,0.030244526650164194,7
Liar,0.8,NA,5,50,3.3654968142264177,0.2736195017693388,7
Liar,0.8,NA,6,50,3.131691323571574,0.3646873826582316,7
Liar,0.8,NA,7,50,2.626058750976215,0.3156160840118548,7
Liar,0.8,NA,8,50,2.0904466480670414,0.24656977167209265,7
Liar,0.8,NA,9,50,1.9310872314392982,0.22510091334355922,7
Liar,0.8,NA,10,50,1.9019276270733814,0.2212176416115306,7
Detector2,0.8,NA,0,50,0.42988925763764985,0.034660180092480605,7
Detector2,0.8,NA,1,50,0.3770956511708157,0.03321910173803082,7
Detector2,0.8,NA,2,50,0.204919629474467,0.023041438615129178,7
Detector2,0.8,NA,3,50,0.5515484232538514,0.03497954858317054,7
Detector2,0.8,NA,4,50,0.45903740412919136,0.03511804332053393,7
Detector2,0.8,NA,5,50,0.15811279819284446,0.018825040967236268,7
Detector2,0.8,NA,6,50,0.0193037751533403,0.0026772674116351323,7
Detector2,0.8,NA,7,50,0.003711379196133584,5.229202942151668e-4,7
Detector2,0.8,NA,8,50,0.0017986089901126084,2.5390422544111375e-4,7
Detector2,0.8,NA,9,50,0.0020568123272210782,2.9027890905350564e-4,7
Detector2,0.8,NA,10,50,0.0057156980108236805,8.03701641431927e-4,7
Detector,0.8,NA,0,50,0.41521566593106374,0.03433874814339094,8
Detector,0.8,NA,1,50,0.41521525860923353,0.03433873837553296,8
Detector,0.8,NA,2,50,0.4116274542694572,0.03425087972635479,8
Detector,0.8,NA,3,50,0.5081626930800424,0.03534591621682442,8
Detector,0.8,NA,4,50,0.49507683484164916,0.03535191135140245,8
Detector,0.8,NA,5,50,0.15555434160911946,0.018576711737264252,8
Detector,0.8,NA,6,50,0.019145961828870746,0.0026558073651911174,8
Detector,0.8,NA,7,50,0.018000402938889135,0.002499818825561993,8
Detector,0.8,NA,8,50,0.017921781401352053,0.00248909947140089,8
Detector,0.8,NA,9,50,0.01791659907059286,0.002488392844827556,8
Detector,0.8,NA,10,50,0.017944683074883866,0.002492222093338497,8
Liar,0.8,NA,0,50,2.3484463539971907e-5,3.455982971395755e-6,8
Liar,0.8,NA,1,50,0.9990363170352735,1.4378960227864787e-4,8
Liar,0.8,NA,2,50,1.9847106948904405,0.0022775172512363353,8
Liar,0.8,NA,3,50,2.995133954696235,0.0015315589277850943,8
Liar,0.8,NA,4,50,3.9532245212557195,0.014081018598262952,8
Liar,0.8,NA,5,50,3.285649810782087,0.24502337823625253,8
Liar,0.8,NA,6,50,2.745800169035279,0.3779135917402342,8
Liar,0.8,NA,7,50,2.4591661013272965,0.36597329497152725,8
Liar,0.8,NA,8,50,1.8460604939746217,0.27361451755926514,8
Liar,0.8,NA,9,50,1.577685532978867,0.22912232831959597,8
Liar,0.8,NA,10,50,1.522822070381334,0.22004772309012854,8
Detector2,0.8,NA,0,50,0.4297109457223694,0.03465663961495869,8
Detector2,0.8,NA,1,50,0.376896513330168,0.03321217358086317,8
Detector2,0.8,NA,2,50,0.2038618056531857,0.022952992980304936,8
Detector2,0.8,NA,3,50,0.5556591654710138,0.034917223801016424,8
Detector2,0.8,NA,4,50,0.44667690051619335,0.03495322823049489,8
Detector2,0.8,NA,5,50,0.13701642364334887,0.016722074577890465,8
Detector2,0.8,NA,6,50,0.01300386996031645,0.0018151104851284953,8
Detector2,0.8,NA,7,50,0.0016785733025049265,2.3698764299234597e-4,8
Detector2,0.8,NA,8,50,6.293953879113852e-4,8.895392691632522e-5,8
Detector2,0.8,NA,9,50,6.833793163020536e-4,9.657838493164436e-5,8
Detector2,0.8,NA,10,50,0.0019329533975479107,2.728324971616778e-4,8
Detector,0.8,NA,0,50,0.47854520572800635,0.03529024164978462,9
Detector,0.8,NA,1,50,0.4785448454440253,0.03529023946344338,9
Detector,0.8,NA,2,50,0.4726129028982652,0.03524926553442054,9
Detector,0.8,NA,3,50,0.4025237451266095,0.03401160703512048,9
Detector,0.8,NA,4,50,0.3990703777721684,0.03391470959372402,9
Detector,0.8,NA,5,50,0.09035770294702794,0.011623872186212362,9
Detector,0.8,NA,6,50,0.022330922694248235,0.0030875467704094893,9
Detector,0.8,NA,7,50,0.021676470164040885,0.002999066247064267,9
Detector,0.8,NA,8,50,0.021634768966634226,0.002993424232599804,9
Detector,0.8,NA,9,50,0.02163182016211204,0.002993025251868242,9
Detector,0.8,NA,10,50,0.021641640716526477,0.0029943539882468424,9
Liar,0.8,NA,0,50,8.18023133139764e-6,1.2784256671650259e-6,9
Liar,0.8,NA,1,50,0.9996630123094176,5.312657759575878e-5,9
Liar,0.8,NA,2,50,1.9946040226017967,8.499718999026159e-4,9
Liar,0.8,NA,3,50,2.9987653032159196,4.5330909900456685e-4,9
Liar,0.8,NA,4,50,3.987448566197613,0.004381988156404145,9
Liar,0.8,NA,5,50,3.8231084551688634,0.19229059395603293,9
Liar,0.8,NA,6,50,3.259458029620125,0.3780753223216344,9
Liar,0.8,NA,7,50,3.1479981296128052,0.4147440231963665,9
Liar,0.8,NA,8,50,2.3997455718488268,0.32117511026545875,9
Liar,0.8,NA,9,50,1.841798247969955,0.24135380397549658,9
Liar,0.8,NA,10,50,1.7045929639825497,0.2213341144738736,9
Detector2,0.8,NA,0,50,0.46867577654869375,0.035216575438197784,9
Detector2,0.8,NA,1,50,0.4094916503722041,0.034196849058906034,9
Detector2,0.8,NA,2,50,0.2158772897418345,0.02393899903371128,9
Detector2,0.8,NA,3,50,0.5073991807457273,0.035347596540493645,9
Detector2,0.8,NA,4,50,0.4019205327235076,0.03399492474041806,9
Detector2,0.8,NA,5,50,0.11392684372388157,0.014276134904773887,9
Detector2,0.8,NA,6,50,0.009607836656632202,0.0013456986108157983,9
Detector2,0.8,NA,7,50,9.336704595349762e-4,1.319176599385318e-4,9
Detector2,0.8,NA,8,50,2.487429051338287e-4,3.516880883021368e-5,9
Detector2,0.8,NA,9,50,2.3901772087069238e-4,3.379413092302958e-5,9
Detector2,0.8,NA,10,50,6.731134309310474e-4,9.512853887660393e-5,9
Detector,0.8,NA,0,50,0.64987498450238,0.03217866029209849,10
Detector,0.8,NA,1,50,0.6498746068190734,0.03217867630246918,10
Detector,0.8,NA,2,50,0.6417187423079904,0.032515003984664864,10
Detector,0.8,NA,3,50,0.30425002907320947,0.02993634830187198,10
Detector,0.8,NA,4,50,0.2925167994363179,0.029267251706535897,10
Detector,0.8,NA,5,50,0.03540085347060603,0.00482920457739889,10
Detector,0.8,NA,6,50,0.014502005709409998,0.002021151249013949,10
Detector,0.8,NA,7,50,0.014182455171028943,0.0019772562657212273,10
Detector,0.8,NA,8,50,0.014162523669269785,0.001974517422836558,10
Detector,0.8,NA,9,50,0.014161142454728909,0.0019743276221562247,10
Detector,0.8,NA,10,50,0.014164911312396685,0.00197484552141844,10
Liar,0.8,NA,0,50,2.65996542838691e-6,4.5550274365591645e-7,10
Liar,0.8,NA,1,50,0.9998910786448941,1.8979384453224206e-5,10
Liar,0.8,NA,2,50,1.9982487316915647,3.0468806351763186e-4,10
Liar,0.8,NA,3,50,2.9992638972556933,2.2819995384554655e-4,10
Liar,0.8,NA,4,50,3.992527382744654,0.002250791179737361,10
Liar,0.8,NA,5,50,4.270675230529123,0.12400565891403201,10
Liar,0.8,NA,6,50,3.7326970298487328,0.33774940575351275,10
Liar,0.8,NA,7,50,3.5449551419352106,0.4351134891932699,10
Liar,0.8,NA,8,50,2.9704461586824027,0.39430802305463586,10
Liar,0.8,NA,9,50,2.073745122375724,0.27342228025588916,10
Liar,0.8,NA,10,50,1.7488303268616665,0.2267658122304524,10
Detector2,0.8,NA,0,50,0.4878742350029768,0.03533454528663631,10
Detector2,0.8,NA,1,50,0.4252366423439992,0.034564855953138,10
Detector2,0.8,NA,2,50,0.2226866403383428,0.02447965500524569,10
Detector2,0.8,NA,3,50,0.485557686185301,0.03532584133226948,10
Detector2,0.8,NA,4,50,0.3680665622822703,0.032893697840329375,10
Detector2,0.8,NA,5,50,0.09254042985909261,0.011876098622568915,10
Detector2,0.8,NA,6,50,0.007137680702134519,0.0010022155641665792,10
Detector2,0.8,NA,7,50,5.772054745408331e-4,8.158206422698749e-5,10
Detector2,0.8,NA,8,50,1.0459834347818654e-4,1.4790892330183454e-5,10
Detector2,0.8,NA,9,50,7.974154290832749e-5,1.1276257888640796e-5,10
Detector2,0.8,NA,10,50,2.2202431373492156e-4,3.139200822916038e-5,10
Detector,0.8,NA,0,50,0.4388121740153489,0.03482586456575153,11
Detector,0.8,NA,1,50,0.4388118573363116,0.034825859085121876,11
